03 Mar 08:00,03 Jun 08:00,03 Sep 08:00,03 Mar 12:00,03 Jun 12:00,03 Sep 12:00,03 Mar 16:00,03 Jun 16:00,03 Sep 16:00,03 Mar 20:00,03 Jun 20:00,03 Sep 20:00
0.029248,0.041734,0.037614,0.049553,0.098248,0.05192,0.394029,0.185809,0.54727,0,0.000255,0
0.0426,0.061774,0.055441,0.387259,0.172863,0.301585,0.438847,0.224195,0.574579,0,0.000425,0
0.027799,0.039745,0.035765,0.048966,0.102077,0.084024,0.395552,0.188479,0.546553,0,0.000271,0
0.037272,0.05407,0.048609,0.379299,0.16504,0.292473,0.433659,0.22364,0.568716,0,0.000417,0
0.034094,0.049185,0.044149,0.060816,0.114806,0.095751,0.412429,0.19926,0.558585,0,0.000306,0
0.039161,0.056629,0.050847,0.375134,0.163747,0.292708,0.429477,0.223316,0.570433,0,0.000398,0
0.040695,0.05922,0.053275,0.387315,0.172947,0.299743,0.438164,0.233686,0.57503,0,0.000443,0
0.039069,0.056774,0.050994,0.379193,0.166849,0.294473,0.433028,0.228346,0.572194,0,0.000417,0
0.03241,0.047461,0.042466,0.334318,0.150112,0.279461,0.424282,0.217535,0.564085,0,0.000367,0
0.03956,0.058371,0.052293,0.387821,0.17337,0.299812,0.44544,0.236789,0.577284,0,0.000454,0
0.033752,0.049652,0.044445,0.371432,0.159487,0.28627,0.432652,0.225832,0.567353,0,0.00041,0
0.034528,0.050175,0.044955,0.127242,0.151786,0.281558,0.424553,0.216314,0.565244,0,0.000364,0
0.025746,0.037181,0.033416,0.043756,0.094151,0.046254,0.394826,0.191495,0.546759,0,0.000257,0
0.031811,0.046904,0.04194,0.366779,0.155333,0.282462,0.429884,0.222981,0.564691,0,0.000398,0
0.030485,0.044581,0.039852,0.0581,0.140557,0.156748,0.418353,0.20976,0.559569,0,0.000333,0
0.04454,0.062505,0.056591,0.08099,0.157771,0.178618,0.304969,0.19911,0.560484,0,0.000333,0
0.042358,0.060098,0.054243,0.140474,0.161998,0.294011,0.365349,0.211229,0.565486,0,0.000367,0
0.042228,0.059318,0.053678,0.103505,0.155578,0.291026,0.302905,0.197404,0.557516,0,0.00033,0
0.037614,0.05266,0.04773,0.06548,0.142133,0.118657,0.345181,0.192735,0.55212,0,0.000297,0
0.034526,0.050131,0.044931,0.064591,0.146899,0.163164,0.422135,0.213304,0.564688,0,0.000344,0
0.037511,0.05316,0.048043,0.067642,0.148938,0.166009,0.412324,0.210482,0.56294,0,0.000335,0
0.04266,0.059528,0.054019,0.073511,0.124987,0.107912,0.349243,0.194763,0.557972,0,0.000305,0
0.036116,0.050173,0.045627,0.059362,0.07741,0.060775,0.330386,0.178085,0.545342,0,0.000239,0
0.032422,0.045151,0.041016,0.053731,0.100092,0.055806,0.328056,0.178596,0.541445,0,0.000241,0
0.027742,0.039383,0.035617,0.045901,0.067946,0.047646,0.389035,0.188769,0.545842,0,0.000245,0
0.027985,0.040274,0.036231,0.047996,0.099242,0.050487,0.398883,0.195535,0.550392,0,0.000272,0
0.037701,0.052611,0.047729,0.064702,0.115524,0.099293,0.340788,0.187718,0.550448,0,0.000281,0
0.046936,0.064126,0.05962,0.656438,0.311923,0.49338,0.058207,0.065249,0.058105,0,0.000305,0
0.044654,0.060527,0.056619,0.65356,0.310222,0.489595,0.055926,0.064168,0.054048,0,0.000309,0
0.043185,0.057271,0.054413,0.650091,0.307147,0.485563,0.054428,0.063211,0.050358,0,0.00031,0
0.043068,0.056953,0.054718,0.648185,0.30846,0.483719,0.053198,0.063417,0.047788,0,0.000322,0
0.046945,0.061845,0.059604,0.65544,0.315729,0.489301,0.056406,0.068281,0.049894,0,0.00035,0
0.049237,0.09957,0.061847,0.655826,0.317142,0.48941,0.056538,0.069624,0.049054,0,0.000363,0
0.054603,0.106808,0.070112,0.658328,0.322517,0.491774,0.059358,0.073816,0.050182,0,0.00039,0
0.159521,0.394082,0.516102,0.661125,0.329305,0.494782,0.062852,0.079416,0.052286,0,0.000423,0
0.045258,0.061733,0.057301,0.653878,0.307695,0.49078,0.056923,0.063387,0.056797,0,0.000294,0
0.038979,0.053109,0.049409,0.643792,0.297816,0.480787,0.051042,0.057878,0.048836,0,0.000277,0
0.039436,0.051908,0.049456,0.64422,0.298438,0.479548,0.051192,0.059316,0.046522,0,0.000289,0
0.039107,0.051533,0.04925,0.643552,0.299169,0.478921,0.05058,0.059329,0.045294,0,0.000295,0
0.037747,0.049418,0.047454,0.643004,0.298958,0.477518,0.049705,0.059245,0.043046,0,0.0003,0
0.045607,0.056415,0.056115,0.651397,0.309033,0.484659,0.05371,0.065594,0.046074,0,0.000336,0
0.046592,0.05909,0.058114,0.652907,0.312908,0.486324,0.056476,0.068081,0.047276,0,0.000353,0
0.05275,0.104346,0.067831,0.655514,0.319819,0.488994,0.058484,0.07258,0.048199,0,0.000386,0
0.050936,0.069282,0.064944,0.65817,0.317375,0.496685,0.059296,0.067034,0.061034,0,0.000315,0
0.051583,0.066322,0.064832,0.656846,0.318074,0.492241,0.058001,0.069099,0.054611,0,0.000342,0
0.050499,0.065946,0.064108,0.654857,0.318804,0.490646,0.057484,0.069081,0.052496,0,0.000351,0
0.051151,0.069205,0.065183,0.660988,0.320963,0.497197,0.059613,0.069294,0.05946,0,0.000335,0
0.048152,0.065124,0.061457,0.656793,0.316724,0.492992,0.058012,0.067366,0.056072,0,0.000329,0
0.048285,0.06306,0.061363,0.651384,0.31565,0.487201,0.055438,0.067302,0.049639,0,0.000347,0
0.064201,0.113404,0.079067,0.66606,0.329748,0.499514,0.062848,0.077801,0.055938,0,0.000399,0
0.133434,0.39354,0.174464,0.663301,0.330932,0.496923,0.063841,0.080359,0.053567,0,0.000425,0
0.486433,0.478154,0.570521,0.67287,0.343273,0.506616,0.070696,0.089297,0.061226,0,0.000463,0
0.064019,0.286027,0.116084,0.663946,0.329662,0.497598,0.061914,0.078027,0.053977,0,0.000409,0
0.166409,0.398655,0.522304,0.664682,0.333086,0.498265,0.06508,0.082179,0.054797,0,0.000433,0
0.544752,0.490102,0.584542,0.676208,0.347881,0.510167,0.073789,0.093497,0.064885,0,0.000481,0
0.545931,0.492521,0.586378,0.677725,0.349674,0.511746,0.074893,0.094753,0.06631,0,0.000486,0
0.171165,0.4726,0.562375,0.669548,0.339403,0.503143,0.068592,0.08667,0.058762,0,0.000453,0
0.051119,0.065451,0.064325,0.657536,0.319388,0.491392,0.058034,0.070764,0.051428,0,0.000363,0
0.039158,0.053136,0.049477,0.641693,0.254979,0.478691,0.050364,0.056092,0.049427,0,0.000259,0
0.033451,0.043457,0.041775,0.632277,0.245577,0.467653,0.044745,0.05204,0.039307,0,0.000254,0
0.032505,0.042157,0.040585,0.630747,0.244086,0.46614,0.043856,0.051209,0.038107,0,0.000252,0
0.03365,0.045613,0.042579,0.63299,0.246551,0.470051,0.046095,0.051707,0.04272,0,0.000246,0
0.032719,0.044263,0.041382,0.63119,0.204048,0.46802,0.04426,0.050104,0.04129,0,0.000239,0
0.028884,0.038431,0.036462,0.628137,0.199521,0.462983,0.042256,0.048881,0.035788,0,0.000241,0
0.029561,0.039368,0.037269,0.627133,0.199692,0.4629,0.042027,0.048402,0.036507,0,0.000237,0
0.033678,0.043461,0.042005,0.636506,0.28685,0.470417,0.046236,0.05455,0.039183,0,0.000271,0
0.039144,0.047324,0.047204,0.642725,0.29165,0.475372,0.049105,0.058484,0.041595,0,0.000289,0
0.159953,0.394675,0.516646,0.661806,0.329973,0.495455,0.063255,0.079794,0.052835,0,0.000424,0
0.485055,0.476059,0.568676,0.670712,0.34099,0.504374,0.069538,0.088191,0.059662,0,0.00046,0
0.039023,0.04757,0.047291,0.643463,0.295124,0.476491,0.051171,0.060062,0.042023,0,0.0003,0
0.03035,0.039308,0.03788,0.633276,0.282664,0.466997,0.045888,0.053076,0.036628,0,0.000267,0
0.038546,0.047127,0.046936,0.642503,0.297174,0.475749,0.050433,0.060243,0.040498,0,0.00031,0
0.03525,0.045125,0.043988,0.639903,0.295029,0.473602,0.049154,0.058393,0.039443,0,0.000301,0
0.029625,0.038838,0.036972,0.62904,0.195106,0.462107,0.04555,0.050126,0.037976,0,0.000234,0
0.167565,0.46489,0.556789,0.664828,0.333832,0.498411,0.065384,0.083006,0.054839,0,0.000438,0
0.033062,0.042695,0.041115,0.636741,0.246451,0.469938,0.046175,0.053869,0.039248,0,0.000264,0
0.039177,0.053792,0.049374,0.381155,0.146465,0.291775,0.129328,0.06695,0.058553,0,0.000263,0
0.033928,0.04673,0.042856,0.374199,0.140853,0.284526,0.127468,0.067641,0.053561,0,0.000264,0
0.041976,0.05763,0.052862,0.385883,0.153541,0.296773,0.136481,0.078294,0.157385,0,0.000288,0
0.036767,0.050627,0.0464,0.378879,0.14747,0.289406,0.133654,0.076943,0.151542,0,0.000286,0
0.043652,0.060302,0.055123,0.389425,0.160591,0.3005,0.288604,0.101516,0.273414,0,0.000321,0
0.038744,0.05356,0.048954,0.38154,0.152869,0.292689,0.284007,0.09721,0.267192,0,0.000307,0
0.044697,0.061732,0.056426,0.391089,0.163119,0.302257,0.29159,0.12515,0.395733,0,0.000331,0
0.040193,0.055528,0.050745,0.383818,0.156575,0.295119,0.287733,0.127504,0.390402,0,0.000323,0
0.045955,0.063435,0.057979,0.3931,0.165876,0.304325,0.293231,0.133347,0.397777,0,0.000341,0
0.040808,0.056351,0.051494,0.384769,0.15842,0.296144,0.289393,0.172546,0.392571,0,0.000333,0
0.036165,0.049673,0.045621,0.376166,0.139042,0.286507,0.125877,0.061793,0.054308,0,0.000245,0
0.027867,0.038439,0.035294,0.364194,0.12733,0.274125,0.119884,0.056117,0.044322,0,0.000231,0
0.029241,0.040593,0.037171,0.36711,0.132172,0.277098,0.126856,0.060799,0.047878,0,0.000247,0
0.025993,0.036134,0.0331,0.361841,0.12582,0.271749,0.123662,0.057267,0.043683,0,0.000235,0
0.030411,0.042177,0.038607,0.368942,0.136657,0.279347,0.178319,0.068166,0.051877,0,0.000264,0
0.036778,0.051131,0.046699,0.380337,0.151203,0.290774,0.191837,0.095151,0.156282,0,0.00031,0
0.037344,0.052001,0.047457,0.381328,0.153609,0.291897,0.340191,0.102039,0.269055,0,0.000324,0
0.046509,0.064181,0.05866,0.393889,0.16738,0.305189,0.294735,0.177552,0.399807,0,0.000348,0
0.046479,0.064518,0.058851,0.395472,0.169576,0.306469,0.300921,0.186888,0.555938,0,0.000364,0
0.042233,0.058366,0.053322,0.386975,0.161674,0.298435,0.294842,0.181628,0.549637,0,0.000346,0
0.039784,0.056042,0.050888,0.386431,0.16138,0.297218,0.404508,0.139716,0.39853,0,0.000358,0
0.039881,0.055897,0.050838,0.386178,0.160187,0.296937,0.350457,0.136194,0.39589,0,0.000349,0
0.042066,0.059191,0.053748,0.390139,0.167329,0.301013,0.363675,0.196718,0.557501,0,0.000386,0
0.041203,0.057757,0.052523,0.388208,0.163918,0.299094,0.356776,0.188885,0.554101,0,0.000368,0
0.043062,0.06029,0.054839,0.39106,0.167464,0.301989,0.359084,0.194808,0.557051,0,0.000379,0
0.038134,0.053227,0.048486,0.381962,0.155591,0.293015,0.342788,0.125137,0.3912,0,0.000331,0
0.028069,0.039283,0.035863,0.36703,0.137907,0.277291,0.18832,0.077883,0.145823,0,0.00029,0
0.031307,0.043778,0.039925,0.372307,0.146859,0.282944,0.342365,0.128587,0.384284,0,0.000329,0
0.034566,0.048545,0.044199,0.377573,0.155062,0.288426,0.408222,0.188281,0.548926,0,0.000364,0
0.036722,0.051805,0.047079,0.382606,0.1603,0.293085,0.412904,0.195993,0.553152,0,0.000383,0
0.038508,0.054494,0.049491,0.38542,0.164877,0.295984,0.421533,0.209757,0.56141,0,0.000403,0
0.025607,0.035604,0.032615,0.361222,0.125214,0.271135,0.123301,0.056928,0.043194,0,0.000234,0
0.028672,0.03985,0.036497,0.367395,0.134073,0.277211,0.129936,0.064298,0.048302,0,0.000261,0
0.032425,0.045153,0.041228,0.373339,0.14434,0.283828,0.187756,0.091329,0.150758,0,0.000298,0
0.031502,0.043728,0.040016,0.371862,0.141862,0.282131,0.186002,0.0781,0.148438,0,0.00029,0
0.024911,0.0347,0.031791,0.361228,0.126706,0.270913,0.125935,0.059166,0.043184,0,0.000245,0
0.024911,0.0347,0.031791,0.361228,0.126706,0.270913,0.125935,0.059166,0.043184,0,0.000245,0
0.028965,0.04104,0.037297,0.369177,0.141506,0.279674,0.197143,0.094097,0.151112,0,0.000307,0
0.033887,0.048147,0.043664,0.377121,0.155698,0.288155,0.415167,0.19393,0.551744,0,0.000375,0
0.035908,0.050005,0.045621,0.378951,0.15276,0.289709,0.341207,0.129798,0.388599,0,0.000332,0
0.038609,0.054413,0.049395,0.384457,0.160157,0.295329,0.404382,0.182396,0.398349,0,0.000361,0
0.038491,0.054031,0.049113,0.383787,0.159628,0.294726,0.354235,0.186507,0.550673,0,0.00036,0
0.041494,0.058405,0.053029,0.389279,0.166471,0.300173,0.363157,0.196236,0.556814,0,0.000384,0
0.040927,0.058149,0.052663,0.388508,0.169155,0.299602,0.424409,0.215235,0.565574,0,0.000412,0
0.042509,0.060035,0.054471,0.390767,0.169804,0.301773,0.371064,0.209325,0.564107,0,0.000402,0
0.04079,0.057438,0.052144,0.38815,0.165356,0.299046,0.362491,0.19561,0.555903,0,0.000382,0
0.03776,0.05377,0.048733,0.384564,0.163809,0.295262,0.422602,0.20739,0.56049,0,0.000401,0
0.037497,0.053957,0.048733,0.38484,0.164674,0.295668,0.429513,0.210134,0.563369,0,0.000408,0
0.039168,0.055922,0.050657,0.386694,0.16778,0.297472,0.430053,0.218717,0.567024,0,0.00042,0
0.0353,0.050081,0.045432,0.379352,0.158129,0.290384,0.416634,0.196191,0.553655,0,0.000381,0
0.042176,0.060209,0.054557,0.391429,0.173299,0.302205,0.435597,0.226322,0.573435,0,0.000434,0
0.041241,0.058923,0.05338,0.389922,0.171815,0.300702,0.43471,0.22549,0.572226,0,0.000432,0
0.040114,0.056708,0.051518,0.387861,0.167893,0.298441,0.423722,0.21486,0.564162,0,0.000412,0
0.035547,0.04965,0.045206,0.377755,0.152291,0.288939,0.340833,0.129965,0.388385,0,0.000331,0
0.541067,0.485831,0.58026,0.669927,0.342026,0.504015,0.070349,0.090496,0.060158,0,0.000473,0
0.542024,0.487145,0.581463,0.671464,0.343531,0.505538,0.071246,0.091335,0.061371,0,0.000476,0
0.546325,0.493064,0.586875,0.678306,0.350256,0.512324,0.075247,0.095086,0.066792,0,0.000487,0
0.551486,0.500142,0.593357,0.686664,0.358418,0.520596,0.080109,0.099636,0.073367,0,0.000501,0
0.552461,0.501481,0.594582,0.68823,0.359952,0.522148,0.081022,0.100492,0.074603,0,0.000503,0
0.554867,0.504796,0.597612,0.692037,0.363702,0.525926,0.083252,0.102583,0.077626,0,0.00051,0
0.556947,0.507642,0.600221,0.695437,0.367009,0.529287,0.085224,0.104427,0.08029,0,0.000515,0
0.558241,0.509431,0.601853,0.697448,0.369004,0.531287,0.086408,0.10554,0.081899,0,0.000519,0
0.559516,0.511171,0.60345,0.699563,0.371051,0.533375,0.08763,0.106681,0.083547,0,0.000522,0
0.560101,0.511974,0.604185,0.700503,0.371971,0.534306,0.088178,0.107194,0.084289,0,0.000524,0
0.529682,0.470208,0.565957,0.651618,0.324112,0.485886,0.059667,0.080494,0.045702,0,0.000443,0
0.541467,0.486392,0.580769,0.670502,0.342613,0.504592,0.070696,0.090824,0.060633,0,0.000474,0
0.532569,0.474164,0.569581,0.656286,0.328669,0.490504,0.06239,0.08304,0.049383,0,0.00045,0
0.530256,0.470985,0.566673,0.652528,0.324995,0.48678,0.060209,0.081001,0.046438,0,0.000444,0
0.53606,0.47896,0.57397,0.661849,0.334127,0.496016,0.065644,0.086091,0.053794,0,0.00046,0
0.547274,0.494356,0.588062,0.679898,0.351791,0.513893,0.076164,0.095941,0.068027,0,0.00049,0
0.551076,0.499579,0.592841,0.686006,0.357773,0.519944,0.079725,0.099277,0.072848,0,0.0005,0
0.543726,0.489478,0.583601,0.674099,0.34613,0.508147,0.072816,0.092808,0.063505,0,0.00048,0
0.543153,0.488677,0.582873,0.673241,0.345263,0.507287,0.072306,0.092328,0.062813,0,0.000479,0
0.54751,0.494682,0.58836,0.680227,0.352126,0.514221,0.076368,0.096135,0.06831,0,0.00049,0
0.544806,0.490968,0.584961,0.675936,0.347912,0.509969,0.073852,0.093776,0.064897,0,0.000483,0
0.549019,0.496765,0.590262,0.682634,0.354495,0.516611,0.07777,0.097449,0.070208,0,0.000494,0
0.552042,0.500909,0.594058,0.687532,0.359277,0.521459,0.080618,0.100115,0.07406,0,0.000502,0
0.552931,0.502133,0.595176,0.688999,0.360707,0.522913,0.081462,0.100903,0.075196,0,0.000505,0
0.55332,0.502671,0.595667,0.689552,0.361267,0.523463,0.081802,0.101225,0.075664,0,0.000506,0
0.556285,0.506734,0.599389,0.694374,0.365968,0.528234,0.084604,0.103847,0.079452,0,0.000514,0
0.556311,0.50678,0.599427,0.694348,0.365967,0.528216,0.0846,0.103846,0.079452,0,0.000514,0
0.558426,0.509674,0.60208,0.697812,0.369336,0.531641,0.086609,0.105725,0.082166,0,0.000519,0
0.559063,0.510544,0.602878,0.698781,0.370293,0.532599,0.087193,0.106273,0.082962,0,0.000521,0
0.559079,0.510582,0.602907,0.698794,0.370322,0.532621,0.087193,0.106275,0.082961,0,0.000521,0
0.5602,0.512122,0.604316,0.700595,0.372085,0.534405,0.088243,0.107258,0.084382,0,0.000524,0
0.555012,0.505,0.597797,0.692281,0.363943,0.526171,0.083385,0.102709,0.077806,0,0.00051,0
0.556705,0.507305,0.599914,0.695036,0.366615,0.528887,0.084998,0.104216,0.079987,0,0.000515,0
0.557015,0.507746,0.600312,0.695499,0.367089,0.529355,0.085267,0.10447,0.080353,0,0.000515,0
0.554423,0.504193,0.597057,0.691389,0.363059,0.525287,0.082849,0.102205,0.077074,0,0.000509,0
0.559515,0.511169,0.603449,0.69956,0.371047,0.533371,0.08763,0.10668,0.083547,0,0.000522,0
0.560126,0.51202,0.604223,0.700476,0.371969,0.534287,0.088174,0.107193,0.084289,0,0.000524,0
0.55933,0.510915,0.603216,0.699265,0.370758,0.533079,0.087458,0.106519,0.083314,0,0.000522,0
0.560118,0.512014,0.604215,0.700509,0.371995,0.534322,0.088176,0.107195,0.084288,0,0.000524,0
0.032375,0.046448,0.041494,0.049736,0.081949,0.05144,0.11638,0.194716,0.275394,0,0.000348,0
0.034988,0.050629,0.044967,0.053804,0.087683,0.055499,0.119531,0.199208,0.278782,0,0.000371,0
0.037329,0.054332,0.048233,0.058235,0.09327,0.060206,0.123147,0.204809,0.282424,0,0.000392,0
0.039147,0.057008,0.050608,0.060677,0.096039,0.062539,0.125485,0.207774,0.285665,0,0.000397,0
0.038697,0.056389,0.049929,0.059988,0.095432,0.061643,0.124081,0.205314,0.283755,0,0.000396,0
0.023589,0.03318,0.030107,0.036275,0.057962,0.037584,0.104322,0.171333,0.263504,0,0.000234,0
0.023669,0.033305,0.030204,0.036395,0.058723,0.037765,0.104462,0.171728,0.263619,0,0.000237,0
0.025447,0.035766,0.032425,0.03914,0.0623,0.040524,0.106452,0.175003,0.265976,0,0.00025,0
0.028683,0.040372,0.036504,0.044102,0.070097,0.045615,0.11035,0.181912,0.270273,0,0.000282,0
0.032924,0.046649,0.04192,0.050583,0.08014,0.052212,0.1154,0.190266,0.275655,0,0.000326,0
0.035888,0.051277,0.045863,0.055244,0.087266,0.056896,0.119428,0.197081,0.279747,0,0.000357,0
0.0275,0.039462,0.035232,0.041847,0.073051,0.043598,0.111142,0.188347,0.269052,0,0.000324,0
0.03096,0.045541,0.040073,0.047314,0.081897,0.049083,0.116033,0.1964,0.27372,0,0.000365,0
0.035607,0.05188,0.045925,0.054907,0.089753,0.056604,0.120742,0.20145,0.279731,0,0.000381,0
0.03359,0.049379,0.043494,0.051673,0.086978,0.053408,0.11905,0.2002,0.277211,0,0.000379,0
0.031408,0.045713,0.040468,0.048054,0.082051,0.049803,0.116154,0.19606,0.274211,0,0.000361,0
0.037145,0.053091,0.047428,0.057209,0.08901,0.05882,0.118007,0.195876,0.279296,0,0.000359,0
0.038808,0.056102,0.049884,0.060074,0.094635,0.061717,0.12364,0.204044,0.283752,0,0.000388,0
0.039129,0.056283,0.050101,0.060615,0.093916,0.062174,0.118697,0.197517,0.279913,0,0.00038,0
0.040077,0.05857,0.051784,0.062272,0.098233,0.06391,0.125722,0.207364,0.285605,0,0.000405,0
0.039601,0.057242,0.05085,0.061387,0.095388,0.062984,0.122246,0.200918,0.282645,0,0.000387,0
0.039929,0.057642,0.051294,0.061876,0.096401,0.063502,0.124697,0.205033,0.285185,0,0.000391,0
0.039562,0.057842,0.051249,0.061459,0.097512,0.06332,0.126345,0.209306,0.286341,0,0.000404,0
0.037595,0.055624,0.048971,0.058332,0.094955,0.060265,0.124846,0.208313,0.284012,0,0.000403,0
0.039035,0.057887,0.050901,0.060712,0.097853,0.062629,0.126532,0.21042,0.285929,0,0.000412,0
0.039272,0.057948,0.050965,0.06101,0.097507,0.062704,0.1253,0.207394,0.284739,0,0.000407,0
0.039022,0.05712,0.050457,0.060576,0.096575,0.062231,0.124742,0.206446,0.284283,0,0.000402,0
0.037399,0.053725,0.047929,0.057723,0.090918,0.05937,0.121536,0.200594,0.281792,0,0.000372,0
0.038539,0.053135,0.048366,0.060322,0.07972,0.06134,0.095141,0.169393,0.274662,0,0.000261,0
0.037446,0.052243,0.047423,0.058159,0.083022,0.05947,0.115468,0.186655,0.279215,0,0.000299,0
0.041021,0.056696,0.051475,0.064081,0.086055,0.065266,0.098075,0.174572,0.2779,0,0.000289,0
0.040442,0.056315,0.050995,0.062889,0.088577,0.064188,0.099845,0.18299,0.278347,0,0.000318,0
0.042438,0.059048,0.053415,0.06623,0.091244,0.067508,0.100714,0.180757,0.279974,0,0.000319,0
0.042345,0.059275,0.053526,0.065852,0.09367,0.067216,0.10257,0.188176,0.280958,0,0.000341,0
0.042719,0.059421,0.053691,0.06656,0.09138,0.067866,0.100496,0.179526,0.280046,0,0.000319,0
0.044237,0.062109,0.055962,0.068786,0.097317,0.070172,0.104522,0.190558,0.283311,0,0.000353,0
0.043203,0.060201,0.054247,0.067364,0.091972,0.068681,0.099896,0.176252,0.27952,0,0.00032,0
0.044087,0.061967,0.055723,0.068645,0.097028,0.070008,0.103492,0.187135,0.282061,0,0.000354,0
0.03427,0.047041,0.0429,0.053856,0.068901,0.054704,0.088838,0.15591,0.267851,0,0.000216,0
0.029149,0.040554,0.036921,0.045256,0.064312,0.046331,0.105542,0.169451,0.26794,0,0.000231,0
0.032762,0.045644,0.041545,0.05097,0.071817,0.052102,0.10988,0.176599,0.273,0,0.000255,0
0.027934,0.03911,0.035568,0.043266,0.063877,0.044411,0.107853,0.17396,0.268799,0,0.00024,0
0.02511,0.035256,0.031998,0.038674,0.060922,0.040015,0.105426,0.172828,0.265256,0,0.000241,0
0.028731,0.040379,0.036543,0.044161,0.06982,0.045636,0.109987,0.181645,0.270167,0,0.00028,0
0.036679,0.051575,0.04653,0.056645,0.084867,0.058146,0.115711,0.18999,0.278319,0,0.000325,0
0.035891,0.050852,0.045688,0.055287,0.085674,0.056872,0.115978,0.192926,0.277566,0,0.000342,0
0.04371,0.06108,0.054944,0.068146,0.093555,0.069461,0.100714,0.177826,0.280196,0,0.000329,0
0.043919,0.061477,0.05531,0.068377,0.094792,0.069713,0.101862,0.181704,0.281152,0,0.000337,0
0.044758,0.062887,0.056566,0.069722,0.098082,0.071075,0.104118,0.187722,0.282907,0,0.000355,0
0.037619,0.053519,0.047947,0.057986,0.089409,0.059571,0.11797,0.195791,0.27973,0,0.000357,0
0.039244,0.055432,0.049745,0.060732,0.090245,0.062199,0.100186,0.187303,0.277008,0,0.000348,0
0.037871,0.054084,0.048255,0.058315,0.089674,0.059863,0.100901,0.19184,0.276918,0,0.000359,0
0.040156,0.057095,0.05102,0.062101,0.092514,0.063577,0.101372,0.189158,0.278161,0,0.000358,0
0.039941,0.056682,0.05064,0.061887,0.091339,0.063336,0.099937,0.184554,0.276798,0,0.000351,0
0.039494,0.055787,0.050139,0.061147,0.090823,0.062662,0.11773,0.191633,0.280454,0,0.000348,0
0.542315,0.487137,0.58126,0.654378,0.332098,0.496868,0.056873,0.077385,0.058263,0,0.000403,0
0.55057,0.497947,0.591564,0.676707,0.350858,0.513777,0.069425,0.091047,0.068838,0,0.000462,0
0.530078,0.4726,0.566719,0.070896,0.176249,0.07162,0.042268,0.056714,0.045788,0,0.000288,0
0.541175,0.485751,0.579908,0.247287,0.320459,0.443128,0.052944,0.070976,0.056417,0,0.000362,0
0.533563,0.476408,0.570809,0.234963,0.309813,0.431801,0.046349,0.064421,0.048207,0,0.00034,0
0.545492,0.491423,0.585362,0.668441,0.343591,0.505806,0.065257,0.086944,0.063037,0,0.000449,0
0.543854,0.489175,0.583305,0.66578,0.340993,0.50317,0.063714,0.085499,0.060951,0,0.000445,0
0.538789,0.482468,0.576903,0.243516,0.317256,0.439477,0.050816,0.069191,0.053442,0,0.000357,0
0.546222,0.491996,0.586045,0.624797,0.33435,0.500678,0.05919,0.079066,0.062041,0,0.000402,0
0.549574,0.496515,0.590228,0.669678,0.344879,0.509542,0.064387,0.08555,0.066618,0,0.000434,0
0.547469,0.4937,0.587601,0.6272,0.337448,0.503236,0.060817,0.080983,0.063836,0,0.000409,0
0.55463,0.503488,0.596697,0.685051,0.357665,0.521149,0.073067,0.09496,0.073798,0,0.000476,0
0.553582,0.502004,0.595346,0.68045,0.353647,0.517982,0.070216,0.09184,0.072014,0,0.00046,0
0.554744,0.503861,0.596987,0.687903,0.360276,0.522806,0.076308,0.097976,0.074831,0,0.00049,0
0.551716,0.499846,0.593217,0.6815,0.355443,0.517289,0.074714,0.095508,0.071511,0,0.000481,0
0.554999,0.504343,0.597385,0.688813,0.361463,0.523608,0.078652,0.099462,0.075819,0,0.000496,0
0.556366,0.506762,0.599441,0.694342,0.365881,0.528196,0.083818,0.103528,0.079188,0,0.000512,0
0.03493,0.049999,0.045232,0.381396,0.153891,0.291309,0.405786,0.097842,0.273059,0,0.000342,0
0.027088,0.038619,0.034997,0.364782,0.130889,0.275074,0.183441,0.064507,0.049851,0,0.000257,0
0.02776,0.039524,0.035809,0.366027,0.134638,0.276632,0.184701,0.067612,0.05113,0,0.000268,0
0.0345,0.049573,0.044729,0.378804,0.151756,0.28963,0.404412,0.094849,0.272357,0,0.000331,0
0.027761,0.039537,0.035861,0.367249,0.133762,0.277058,0.184783,0.066477,0.050873,0,0.000266,0
0.028766,0.040592,0.037,0.369477,0.135331,0.278738,0.185793,0.067693,0.051765,0,0.000271,0
0.033561,0.047922,0.043413,0.379206,0.15251,0.289133,0.40526,0.10912,0.272038,0,0.000345,0
0.02836,0.040003,0.036446,0.369098,0.137457,0.27871,0.187171,0.072864,0.052729,0,0.000284,0
0.029749,0.042088,0.038267,0.371256,0.139744,0.280978,0.188536,0.07405,0.05471,0,0.000287,0
0.039515,0.056687,0.051156,0.386715,0.164432,0.297977,0.421608,0.149446,0.560025,0,0.000381,0
0.041283,0.05925,0.053475,0.389577,0.168628,0.300928,0.426381,0.162291,0.565288,0,0.000397,0
0.040114,0.057639,0.051997,0.387583,0.166952,0.298963,0.425365,0.162039,0.563842,0,0.000395,0
0.039236,0.056368,0.050963,0.388373,0.166916,0.298833,0.428412,0.204707,0.564879,0,0.000406,0
0.035263,0.050257,0.045546,0.381935,0.155424,0.291857,0.406914,0.111049,0.274232,0,0.000352,0
0.04169,0.059893,0.054165,0.392237,0.17158,0.30271,0.433445,0.211836,0.570606,0,0.000419,0
0.039809,0.057501,0.05183,0.388703,0.166925,0.299583,0.427785,0.160362,0.564582,0,0.000397,0
