module, rotation, UDI-f, UDI-a, UDI-e 
module_1,45.0,9.62,45.92,44.47
module_1,45.0,10.6,72.14,17.26
module_1,45.0,10.19,89.81,0.0
module_1,45.0,9.7,82.08,8.22
module_1,45.0,9.78,79.73,10.49
module_1,45.0,9.95,77.59,12.47
module_1,45.0,10.36,77.01,12.63
module_1,45.0,10.96,89.04,0.0
module_1,45.0,10.55,89.45,0.0
module_1,45.0,10.38,87.59,2.03
module_1,45.0,10.58,83.97,5.45
module_1,45.0,10.77,80.44,8.79
module_1,45.0,12.68,87.32,0.0
module_1,45.0,11.97,88.03,0.0
module_1,45.0,11.15,88.03,0.82
module_1,45.0,11.95,86.16,1.89
module_1,45.0,11.97,83.04,4.99
module_1,45.0,15.12,84.88,0.0
module_1,45.0,14.47,85.53,0.0
module_1,45.0,13.42,86.58,0.0
module_1,45.0,14.3,85.7,0.0
module_1,45.0,14.74,83.81,1.45
module_1,45.0,16.58,83.42,0.0
module_1,45.0,16.74,83.26,0.0
module_1,45.0,16.36,83.64,0.0
module_1,45.0,16.82,83.18,0.0
module_1,45.0,16.88,83.12,0.0
module_1,45.0,18.66,81.34,0.0
module_1,45.0,18.58,81.42,0.0
module_1,45.0,18.38,81.62,0.0
module_1,45.0,17.64,82.36,0.0
module_1,45.0,18.79,81.21,0.0
module_1,45.0,20.0,80.0,0.0
module_1,45.0,19.1,80.9,0.0
module_1,45.0,19.1,80.9,0.0
module_1,45.0,19.34,80.66,0.0
module_1,45.0,19.81,80.19,0.0
module_1,45.0,30.08,69.92,0.0
module_1,45.0,26.66,73.34,0.0
module_1,45.0,33.12,66.77,0.11
module_1,45.0,21.01,78.99,0.0
module_1,45.0,18.93,81.07,0.0
module_1,45.0,21.12,78.11,0.77
module_1,45.0,22.63,77.37,0.0
module_1,45.0,21.45,78.55,0.0
module_1,45.0,22.08,77.92,0.0
module_1,45.0,28.3,71.7,0.0
module_1,45.0,25.18,74.82,0.0
module_1,45.0,28.22,71.78,0.0
module_1,45.0,31.59,68.41,0.0
module_1,45.0,32.08,67.92,0.0
module_1,45.0,34.63,65.37,0.0
module_1,45.0,9.62,29.97,60.41
module_1,45.0,9.62,28.79,61.59
module_1,45.0,9.62,27.7,62.68
module_1,45.0,9.62,27.18,63.21
module_1,45.0,9.62,26.85,63.53
module_1,45.0,9.62,26.79,63.59
module_1,45.0,9.62,28.71,61.67
module_1,45.0,9.62,32.41,57.97
module_1,45.0,10.79,78.33,10.88
module_1,45.0,10.08,62.16,27.75
module_1,45.0,9.7,37.84,52.47
module_1,45.0,9.75,37.73,52.52
module_1,45.0,9.78,38.25,51.97
module_1,45.0,9.78,45.32,44.9
module_1,45.0,11.04,78.85,10.11
module_1,45.0,10.36,68.36,21.29
module_1,45.0,10.14,61.81,28.05
module_1,45.0,10.08,54.71,35.21
module_1,45.0,9.89,51.92,38.19
module_1,45.0,9.75,47.95,42.3
module_1,45.0,11.56,83.07,5.37
module_1,45.0,10.96,80.9,8.14
module_1,45.0,10.49,77.62,11.89
module_1,45.0,10.14,65.86,24.0
module_1,45.0,10.0,61.15,28.85
module_1,45.0,9.73,51.75,38.52
module_1,45.0,12.14,85.18,2.68
module_1,45.0,11.37,85.15,3.48
module_1,45.0,10.74,82.47,6.79
module_1,45.0,10.38,79.95,9.67
module_1,45.0,10.11,72.41,17.48
module_1,45.0,9.75,54.99,35.26
module_1,45.0,12.38,86.44,1.18
module_1,45.0,11.62,86.74,1.64
module_1,45.0,11.04,85.56,3.4
module_1,45.0,10.55,82.68,6.77
module_1,45.0,10.11,76.41,13.48
module_1,45.0,9.84,64.05,26.11
module_1,45.0,13.12,86.82,0.05
module_1,45.0,12.47,87.1,0.44
module_1,45.0,11.42,85.89,2.68
module_1,45.0,10.68,83.53,5.78
module_1,45.0,10.27,78.66,11.07
module_1,45.0,9.97,70.08,19.95
module_1,45.0,14.33,85.67,0.0
module_1,45.0,15.73,84.27,0.0
module_1,45.0,22.41,77.59,0.0
module_1,45.0,11.56,84.22,4.22
module_1,45.0,21.78,78.22,0.0
module_1,45.0,11.86,83.67,4.47
module_1,45.0,12.36,85.34,2.3
module_1,45.0,11.62,84.82,3.56
module_1,45.0,12.77,86.68,0.55
module_1,45.0,13.18,86.66,0.16
module_1,45.0,14.44,85.56,0.0
module_1,45.0,16.19,83.81,0.0
module_1,45.0,19.56,80.44,0.0
module_1,45.0,23.81,76.19,0.0
module_1,45.0,10.9,82.0,7.1
module_1,45.0,11.7,84.82,3.48
module_1,45.0,10.44,77.67,11.89
module_1,45.0,10.05,68.33,21.62
module_1,45.0,13.73,86.27,0.0
module_1,45.0,9.7,67.18,23.12
module_1,45.0,9.7,64.96,25.34
module_1,45.0,9.64,56.25,34.11
module_1,45.0,10.27,71.04,18.68
module_1,45.0,10.3,89.7,0.0
module_1,45.0,9.95,89.78,0.27
module_1,45.0,9.7,75.7,14.6
module_1,45.0,9.73,73.23,17.04
module_1,45.0,10.11,74.05,15.84
module_1,45.0,10.85,89.15,0.0
module_1,45.0,10.3,89.7,0.0
module_1,45.0,10.14,87.53,2.33
module_1,45.0,10.16,83.73,6.11
module_1,45.0,10.9,82.99,6.11
module_1,45.0,12.33,87.67,0.0
module_1,45.0,11.59,88.41,0.0
module_1,45.0,11.7,88.3,0.0
module_1,45.0,11.23,86.85,1.92
module_1,45.0,12.27,84.6,3.12
module_1,45.0,14.66,85.34,0.0
module_1,45.0,13.95,86.05,0.0
module_1,45.0,14.38,85.62,0.0
module_1,45.0,13.45,86.38,0.16
module_1,45.0,13.64,84.68,1.67
module_1,45.0,17.4,82.6,0.0
module_1,45.0,16.05,83.95,0.0
module_1,45.0,15.81,84.19,0.0
module_1,45.0,15.64,84.36,0.0
module_1,45.0,15.95,84.05,0.0
module_1,45.0,19.59,80.41,0.0
module_1,45.0,18.14,81.86,0.0
module_1,45.0,17.45,82.55,0.0
module_1,45.0,18.49,81.51,0.0
module_1,45.0,18.08,81.92,0.0
module_1,45.0,20.38,79.62,0.0
module_1,45.0,19.48,80.52,0.0
module_1,45.0,19.23,80.77,0.0
module_1,45.0,18.93,81.07,0.0
module_1,45.0,19.62,80.38,0.0
module_1,45.0,47.4,52.6,0.0
module_1,45.0,38.52,61.48,0.0
module_1,45.0,40.88,59.12,0.0
module_1,45.0,22.41,77.59,0.0
module_1,45.0,19.64,80.36,0.0
module_1,45.0,20.47,79.42,0.11
module_1,45.0,22.82,77.18,0.0
module_1,45.0,19.92,80.08,0.0
module_1,45.0,22.11,77.89,0.0
module_1,45.0,28.9,71.1,0.0
module_1,45.0,27.48,72.52,0.0
module_1,45.0,28.44,71.56,0.0
module_1,45.0,34.66,65.34,0.0
module_1,45.0,32.82,67.18,0.0
module_1,45.0,35.45,64.55,0.0
module_1,90.0,10.52,89.48,0.0
module_1,90.0,9.62,37.15,53.23
module_1,90.0,9.7,53.37,36.93
module_1,90.0,9.62,36.41,53.97
module_1,90.0,12.93,73.62,13.45
module_1,90.0,10.22,88.16,1.62
module_1,90.0,9.78,65.92,24.3
module_1,90.0,9.7,56.19,34.11
module_1,90.0,9.78,55.86,34.36
module_1,90.0,10.38,64.44,25.18
module_1,90.0,10.96,86.36,2.68
module_1,90.0,10.41,76.96,12.63
module_1,90.0,10.16,69.45,20.38
module_1,90.0,10.33,66.33,23.34
module_1,90.0,10.99,68.11,20.9
module_1,90.0,12.49,85.12,2.38
module_1,90.0,11.48,79.21,9.32
module_1,90.0,11.18,75.15,13.67
module_1,90.0,11.29,71.51,17.21
module_1,90.0,12.03,72.55,15.42
module_1,90.0,14.82,83.18,2.0
module_1,90.0,18.41,77.01,4.58
module_1,90.0,13.59,77.86,8.55
module_1,90.0,13.37,74.88,11.75
module_1,90.0,14.08,76.08,9.84
module_1,90.0,18.19,80.66,1.15
module_1,90.0,18.03,79.53,2.44
module_1,90.0,16.88,79.51,3.62
module_1,90.0,15.7,76.49,7.81
module_1,90.0,16.3,77.07,6.63
module_1,90.0,22.08,77.73,0.19
module_1,90.0,19.84,78.6,1.56
module_1,90.0,20.33,77.95,1.73
module_1,90.0,17.78,77.97,4.25
module_1,90.0,18.47,78.14,3.4
module_1,90.0,22.44,77.42,0.14
module_1,90.0,20.99,77.84,1.18
module_1,90.0,21.86,77.42,0.71
module_1,90.0,19.45,77.67,2.88
module_1,90.0,19.7,77.56,2.74
module_1,90.0,9.62,26.38,64.0
module_1,90.0,9.62,21.67,68.71
module_1,90.0,9.62,20.38,70.0
module_1,90.0,9.62,20.52,69.86
module_1,90.0,9.62,20.71,69.67
module_1,90.0,9.62,20.85,69.53
module_1,90.0,9.62,20.85,69.53
module_1,90.0,9.62,22.71,67.67
module_1,90.0,9.7,34.77,55.53
module_1,90.0,9.7,34.05,56.25
module_1,90.0,9.7,35.21,55.1
module_1,90.0,9.7,37.29,53.01
module_1,90.0,9.7,41.23,49.07
module_1,90.0,9.78,46.0,44.22
module_1,90.0,9.78,27.78,62.44
module_1,90.0,9.86,36.05,54.08
module_1,90.0,9.89,43.92,46.19
module_1,90.0,9.95,49.84,40.22
module_1,90.0,10.03,54.77,35.21
module_1,90.0,10.14,57.7,32.16
module_1,90.0,9.73,24.3,65.97
module_1,90.0,10.0,37.42,52.58
module_1,90.0,10.11,53.15,36.74
module_1,90.0,10.16,59.97,29.86
module_1,90.0,10.27,63.04,26.68
module_1,90.0,10.44,65.56,24.0
module_1,90.0,9.78,27.45,62.77
module_1,90.0,10.14,42.25,47.62
module_1,90.0,10.38,60.9,28.71
module_1,90.0,10.47,66.85,22.68
module_1,90.0,10.74,69.81,19.45
module_1,90.0,11.01,71.81,17.18
module_1,90.0,9.95,37.75,52.3
module_1,90.0,10.33,54.11,35.56
module_1,90.0,10.68,68.49,20.82
module_1,90.0,10.99,72.85,16.16
module_1,90.0,11.23,75.21,13.56
module_1,90.0,11.7,76.41,11.89
module_1,90.0,12.58,79.32,8.11
module_1,90.0,18.88,81.12,0.0
module_1,90.0,10.38,58.49,31.12
module_1,90.0,10.88,68.22,20.9
module_1,90.0,11.12,75.04,13.84
module_1,90.0,11.48,76.93,11.59
module_1,90.0,11.95,77.97,10.08
module_1,90.0,12.58,79.78,7.64
module_1,90.0,13.53,81.26,5.21
module_1,90.0,15.95,82.05,2.0
module_1,90.0,21.37,78.63,0.0
module_1,90.0,9.7,38.88,51.42
module_1,90.0,9.81,61.56,28.63
module_1,90.0,9.97,66.05,23.97
module_1,90.0,9.7,33.67,56.63
module_1,90.0,9.62,26.38,64.0
module_1,90.0,9.62,26.52,63.86
module_1,90.0,9.7,29.32,60.99
module_1,90.0,9.64,29.29,61.07
module_1,90.0,9.64,28.14,62.22
module_1,90.0,9.7,36.0,54.3
module_1,90.0,9.62,24.55,65.84
module_1,90.0,9.62,24.27,66.11
module_1,90.0,9.67,29.89,60.44
module_1,90.0,9.62,21.67,68.71
module_1,90.0,9.62,18.33,72.05
module_1,90.0,9.84,45.34,44.82
module_1,90.0,9.62,27.62,62.77
module_1,90.0,9.64,29.62,60.74
module_1,90.0,9.7,35.51,54.79
module_1,90.0,9.7,32.25,58.05
module_1,90.0,9.7,32.93,57.37
module_1,90.0,9.7,36.33,53.97
module_1,90.0,9.92,48.49,41.59
module_1,90.0,9.75,39.89,50.36
module_1,90.0,10.14,53.32,36.55
module_1,90.0,9.89,43.53,46.58
module_1,90.0,10.33,60.3,29.37
module_1,90.0,10.27,58.0,31.73
module_1,90.0,10.49,66.03,23.48
module_1,90.0,11.12,72.3,16.58
module_1,90.0,10.55,65.53,23.92
module_1,90.0,10.44,61.26,28.3
module_1,90.0,11.04,70.88,18.08
module_1,90.0,22.66,77.34,0.0
module_1,90.0,10.77,67.78,21.45
module_1,90.0,10.14,55.7,34.16
module_1,90.0,9.62,18.66,71.73
module_1,90.0,9.7,26.82,63.48
module_1,90.0,9.62,25.12,65.26
module_1,90.0,10.41,65.64,23.95
module_1,90.0,9.7,46.79,43.51
module_1,90.0,11.23,75.04,13.73
module_1,90.0,11.45,77.95,10.6
module_1,90.0,11.7,78.82,9.48
module_1,90.0,11.23,77.18,11.59
module_1,90.0,12.74,81.97,5.29
module_1,90.0,11.64,78.22,10.14
module_1,90.0,11.32,78.08,10.6
module_1,90.0,11.26,76.82,11.92
module_1,90.0,11.92,78.85,9.23
module_1,90.0,11.64,78.36,10.0
module_1,90.0,12.25,79.45,8.3
module_1,90.0,12.41,80.08,7.51
module_1,90.0,12.71,81.34,5.95
module_1,90.0,12.52,81.1,6.38
module_1,90.0,20.9,79.1,0.0
module_1,90.0,12.58,79.53,7.89
module_1,90.0,17.29,82.19,0.52
module_1,90.0,21.4,78.6,0.0
module_1,90.0,24.47,75.53,0.0
module_1,90.0,22.55,77.45,0.0
module_1,90.0,23.21,76.79,0.0
module_1,90.0,23.45,76.55,0.0
module_1,90.0,21.84,78.16,0.0
module_1,90.0,11.15,72.66,16.19
module_1,90.0,13.51,81.67,4.82
module_1,90.0,13.59,81.75,4.66
module_1,90.0,12.74,80.93,6.33
module_1,90.0,14.74,81.95,3.32
module_1,90.0,17.62,81.29,1.1
module_1,90.0,22.25,77.75,0.0
module_1,90.0,20.27,79.34,0.38
module_1,90.0,15.37,81.78,2.85
module_1,90.0,22.38,77.62,0.0
module_1,90.0,34.79,65.21,0.0
module_1,90.0,31.62,68.38,0.0
module_1,90.0,36.74,62.96,0.3
module_1,90.0,19.01,80.99,0.0
module_1,90.0,17.78,79.89,2.33
module_1,90.0,19.53,73.34,7.12
module_1,90.0,19.32,80.58,0.11
module_1,90.0,18.19,77.78,4.03
module_1,90.0,19.1,72.96,7.95
module_1,90.0,21.92,76.66,1.42
module_1,90.0,20.55,74.22,5.23
module_1,90.0,22.16,70.9,6.93
module_1,90.0,25.45,72.58,1.97
module_1,90.0,24.41,70.66,4.93
module_1,90.0,25.92,70.19,3.89
module_1,90.0,10.85,89.15,0.0
module_1,90.0,9.7,57.23,33.07
module_1,90.0,9.7,48.82,41.48
module_1,90.0,9.7,44.36,45.95
module_1,90.0,10.11,57.34,32.55
module_1,90.0,10.63,89.37,0.0
module_1,90.0,10.11,75.23,14.66
module_1,90.0,9.89,64.08,26.03
module_1,90.0,9.89,59.53,30.58
module_1,90.0,10.22,60.9,28.88
module_1,90.0,11.59,88.16,0.25
module_1,90.0,10.82,80.6,8.58
module_1,90.0,10.52,72.49,16.99
module_1,90.0,10.47,68.05,21.48
module_1,90.0,11.07,67.42,21.51
module_1,90.0,13.62,85.59,0.79
module_1,90.0,12.79,82.14,5.07
module_1,90.0,12.33,78.11,9.56
module_1,90.0,11.7,74.16,14.14
module_1,90.0,12.6,71.97,15.42
module_1,90.0,15.95,83.53,0.52
module_1,90.0,18.25,78.71,3.04
module_1,90.0,17.29,81.23,1.48
module_1,90.0,14.08,76.14,9.78
module_1,90.0,14.52,74.9,10.58
module_1,90.0,18.99,80.79,0.22
module_1,90.0,19.89,78.36,1.75
module_1,90.0,19.86,79.04,1.1
module_1,90.0,16.36,77.21,6.44
module_1,90.0,16.44,76.99,6.58
module_1,90.0,22.41,77.59,0.0
module_1,90.0,21.26,78.11,0.63
module_1,90.0,21.26,78.16,0.58
module_1,90.0,18.79,77.92,3.29
module_1,90.0,18.58,78.03,3.4
module_1,90.0,24.08,75.92,0.0
module_1,90.0,21.37,78.16,0.47
module_1,90.0,21.7,77.26,1.04
module_1,90.0,20.38,77.56,2.05
module_1,90.0,19.34,77.73,2.93
module_1,90.0,9.67,40.63,49.7
module_1,90.0,9.62,26.47,63.92
module_1,90.0,9.62,22.47,67.92
module_1,90.0,9.62,21.42,68.96
module_1,90.0,9.62,22.0,68.38
module_1,90.0,9.62,22.36,68.03
module_1,90.0,9.62,23.07,67.32
module_1,90.0,9.62,25.4,64.99
module_1,90.0,9.78,34.47,55.75
module_1,90.0,9.73,34.03,56.25
module_1,90.0,9.7,37.37,52.93
module_1,90.0,9.73,40.52,49.75
module_1,90.0,9.78,44.71,45.51
module_1,90.0,9.89,48.68,41.42
module_1,90.0,9.7,23.4,66.9
module_1,90.0,9.89,32.71,57.4
module_1,90.0,9.97,43.01,47.01
module_1,90.0,10.0,52.47,37.53
module_1,90.0,10.11,56.71,33.18
module_1,90.0,10.14,59.23,30.63
module_1,90.0,9.7,20.74,69.56
module_1,90.0,9.97,33.81,56.22
module_1,90.0,10.14,50.08,39.78
module_1,90.0,10.27,60.9,28.82
module_1,90.0,10.38,64.71,24.9
module_1,90.0,10.47,67.32,22.22
module_1,90.0,9.7,25.01,65.29
module_1,90.0,10.11,39.56,50.33
module_1,90.0,10.38,57.81,31.81
module_1,90.0,10.63,67.48,21.89
module_1,90.0,10.9,70.49,18.6
module_1,90.0,11.04,73.32,15.64
module_1,90.0,9.89,40.49,49.62
module_1,90.0,10.33,54.6,35.07
module_1,90.0,10.74,67.78,21.48
module_1,90.0,11.04,73.62,15.34
module_1,90.0,11.34,76.27,12.38
module_1,90.0,11.81,77.29,10.9
module_1,90.0,10.6,64.49,24.9
module_1,90.0,10.96,70.79,18.25
module_1,90.0,11.21,75.89,12.9
module_1,90.0,11.48,77.64,10.88
module_1,90.0,12.03,78.63,9.34
module_1,90.0,12.52,80.05,7.42
module_1,90.0,13.18,81.45,5.37
module_1,90.0,14.71,81.86,3.42
module_1,90.0,19.07,80.58,0.36
module_1,90.0,10.68,67.67,21.64
module_1,90.0,11.29,74.79,13.92
module_1,90.0,28.99,71.01,0.0
module_1,90.0,22.82,77.18,0.0
module_1,90.0,24.52,73.37,2.11
module_1,90.0,19.7,80.3,0.0
module_1,90.0,17.53,81.95,0.52
module_1,90.0,18.16,75.32,6.52
module_1,90.0,20.82,79.18,0.0
module_1,90.0,18.82,78.6,2.58
module_1,90.0,18.93,74.14,6.93
module_1,90.0,24.36,74.79,0.85
module_1,90.0,22.03,74.08,3.89
module_1,90.0,22.82,72.03,5.15
module_1,90.0,29.56,69.32,1.12
module_1,90.0,26.36,70.27,3.37
module_1,90.0,26.05,68.82,5.12
module_1,135.0,9.62,23.78,66.6
module_1,135.0,9.62,17.07,73.32
module_1,135.0,9.62,16.58,73.81
module_1,135.0,9.62,16.22,74.16
module_1,135.0,9.62,16.03,74.36
module_1,135.0,9.62,15.86,74.52
module_1,135.0,9.62,15.53,74.85
module_1,135.0,9.62,17.1,73.29
module_1,135.0,10.38,47.62,42.0
module_1,135.0,9.95,25.53,64.52
module_1,135.0,9.7,20.63,69.67
module_1,135.0,9.7,21.29,69.01
module_1,135.0,9.75,26.82,63.42
module_1,135.0,9.7,30.99,59.32
module_1,135.0,10.79,63.62,25.59
module_1,135.0,10.33,43.26,46.41
module_1,135.0,10.14,29.29,60.58
module_1,135.0,10.0,27.12,62.88
module_1,135.0,9.78,27.56,62.66
module_1,135.0,9.7,25.95,64.36
module_1,135.0,11.12,73.59,15.29
module_1,135.0,10.49,56.58,32.93
module_1,135.0,10.33,49.75,39.92
module_1,135.0,10.14,37.81,52.05
module_1,135.0,9.89,30.22,59.89
module_1,135.0,9.7,24.99,65.32
module_1,135.0,11.42,76.82,11.75
module_1,135.0,10.99,70.08,18.93
module_1,135.0,10.44,58.71,30.85
module_1,135.0,10.14,44.03,45.84
module_1,135.0,9.92,34.63,55.45
module_1,135.0,9.7,25.56,64.74
module_1,135.0,11.81,79.4,8.79
module_1,135.0,11.21,75.7,13.1
module_1,135.0,10.66,64.33,25.01
module_1,135.0,10.27,52.16,37.56
module_1,135.0,10.0,39.32,50.68
module_1,135.0,9.73,28.16,62.11
module_1,135.0,12.36,81.32,6.33
module_1,135.0,11.45,77.97,10.58
module_1,135.0,11.01,70.55,18.44
module_1,135.0,10.44,57.23,32.33
module_1,135.0,10.14,45.84,44.03
module_1,135.0,9.78,30.33,59.89
module_1,135.0,13.04,82.25,4.71
module_1,135.0,12.38,80.85,6.77
module_1,135.0,15.37,82.55,2.08
module_1,135.0,19.67,80.33,0.0
module_1,135.0,12.47,78.68,8.85
module_1,135.0,12.25,78.38,9.37
module_1,135.0,11.42,74.93,13.64
module_1,135.0,9.7,33.73,56.58
module_1,135.0,9.62,23.29,67.1
module_1,135.0,9.7,20.63,69.67
module_1,135.0,9.62,18.08,72.3
module_1,135.0,10.36,51.86,37.78
module_1,135.0,11.12,72.79,16.08
module_1,135.0,14.6,82.25,3.15
module_1,135.0,11.23,75.92,12.85
module_1,135.0,11.7,79.07,9.23
module_1,135.0,11.45,77.75,10.79
module_1,135.0,11.12,73.23,15.64
module_1,135.0,11.53,78.71,9.75
module_1,135.0,11.95,80.38,7.67
module_1,135.0,11.4,76.93,11.67
module_1,135.0,12.19,81.51,6.3
module_1,135.0,11.12,73.15,15.73
module_1,135.0,9.62,22.52,67.86
module_1,135.0,9.62,18.22,72.16
module_1,135.0,9.62,22.66,67.73
module_1,135.0,9.62,22.38,68.0
module_1,135.0,9.97,53.37,36.66
module_1,135.0,9.78,46.96,43.26
module_1,135.0,9.78,43.86,46.36
module_1,135.0,9.7,32.9,57.4
module_1,135.0,9.7,33.67,56.63
module_1,135.0,9.7,23.97,66.33
module_1,135.0,9.64,21.26,69.1
module_1,135.0,9.64,21.67,68.68
module_1,135.0,9.64,23.45,66.9
module_1,135.0,9.62,20.11,70.27
module_1,135.0,9.62,21.45,68.93
module_1,135.0,9.62,20.03,70.36
module_1,135.0,9.7,21.45,68.85
module_1,135.0,9.7,29.73,60.58
module_1,135.0,12.38,80.25,7.37
module_1,135.0,12.58,82.41,5.01
module_1,135.0,13.04,82.66,4.3
module_1,135.0,13.21,82.52,4.27
module_1,135.0,11.07,74.36,14.58
module_1,135.0,14.41,82.25,3.34
module_1,135.0,14.96,82.08,2.96
module_1,135.0,18.93,80.96,0.11
module_1,135.0,20.49,79.51,0.0
module_1,135.0,20.63,79.37,0.0
module_1,135.0,20.33,79.67,0.0
module_1,135.0,21.21,78.79,0.0
module_1,135.0,20.6,79.4,0.0
module_1,135.0,21.4,78.6,0.0
module_1,135.0,20.44,79.56,0.0
module_1,135.0,19.04,80.96,0.0
module_1,135.0,17.04,81.7,1.26
module_1,135.0,21.34,78.66,0.0
module_1,135.0,10.66,65.23,24.11
module_1,135.0,10.55,64.41,25.04
module_1,135.0,11.34,76.71,11.95
module_1,135.0,10.33,52.99,36.68
module_1,135.0,9.64,20.47,69.89
module_1,135.0,9.7,23.81,66.49
module_1,135.0,10.08,40.55,49.37
module_1,135.0,9.78,28.82,61.4
module_1,135.0,9.7,22.36,67.95
module_1,135.0,10.33,53.18,36.49
module_1,135.0,20.41,79.59,0.0
module_1,135.0,10.79,68.38,20.82
module_1,135.0,10.44,58.05,31.51
module_1,135.0,21.62,78.38,0.0
module_1,135.0,10.11,41.89,48.0
module_1,135.0,10.14,47.01,42.85
module_1,135.0,9.7,26.99,63.32
module_1,135.0,9.89,34.63,55.48
module_1,135.0,11.21,76.25,12.55
module_1,135.0,12.44,82.0,5.56
module_1,135.0,17.45,79.78,2.77
module_1,135.0,16.71,80.03,3.26
module_1,135.0,16.88,80.16,2.96
module_1,135.0,17.45,80.16,2.38
module_1,135.0,26.19,73.81,0.0
module_1,135.0,16.49,80.25,3.26
module_1,135.0,16.41,80.16,3.42
module_1,135.0,16.58,80.27,3.15
module_1,135.0,16.99,80.14,2.88
module_1,135.0,19.01,78.25,2.74
module_1,135.0,15.51,79.75,4.74
module_1,135.0,15.26,79.34,5.4
module_1,135.0,14.52,78.79,6.68
module_1,135.0,15.56,79.32,5.12
module_1,135.0,15.95,79.07,4.99
module_1,135.0,13.51,78.85,7.64
module_1,135.0,13.15,77.53,9.32
module_1,135.0,12.44,75.37,12.19
module_1,135.0,13.45,76.03,10.52
module_1,135.0,13.26,74.47,12.27
module_1,135.0,11.89,73.51,14.6
module_1,135.0,11.45,69.48,19.07
module_1,135.0,11.23,67.48,21.29
module_1,135.0,11.53,69.07,19.4
module_1,135.0,11.56,71.67,16.77
module_1,135.0,10.6,63.75,25.64
module_1,135.0,10.14,52.74,37.12
module_1,135.0,10.27,56.58,33.15
module_1,135.0,10.44,61.97,27.59
module_1,135.0,10.96,71.1,17.95
module_1,135.0,10.14,54.71,35.15
module_1,135.0,9.73,37.26,53.01
module_1,135.0,9.78,43.4,46.82
module_1,135.0,9.78,50.08,40.14
module_1,135.0,10.3,71.48,18.22
module_1,135.0,10.0,51.78,38.22
module_1,135.0,9.64,27.29,63.07
module_1,135.0,9.7,32.25,58.05
module_1,135.0,9.62,26.52,63.86
module_1,135.0,10.52,81.7,7.78
module_1,135.0,23.34,73.78,2.88
module_1,135.0,22.0,74.38,3.62
module_1,135.0,24.08,72.85,3.07
module_1,135.0,20.49,75.32,4.19
module_1,135.0,20.19,73.51,6.3
module_1,135.0,21.56,72.33,6.11
module_1,135.0,17.42,72.49,10.08
module_1,135.0,16.66,71.95,11.4
module_1,135.0,18.14,74.16,7.7
module_1,135.0,16.9,72.05,11.04
module_1,135.0,16.66,77.62,5.73
module_1,135.0,17.95,76.96,5.1
module_1,135.0,21.34,74.88,3.78
module_1,135.0,20.3,79.7,0.0
module_1,135.0,31.78,68.22,0.0
module_1,135.0,9.62,25.18,65.21
module_1,135.0,9.62,20.85,69.53
module_1,135.0,9.62,18.11,72.27
module_1,135.0,9.62,17.48,72.9
module_1,135.0,9.62,17.01,73.37
module_1,135.0,9.62,16.9,73.48
module_1,135.0,9.62,17.59,72.79
module_1,135.0,9.62,18.49,71.89
module_1,135.0,10.49,58.93,30.58
module_1,135.0,9.89,29.45,60.66
module_1,135.0,9.78,22.96,67.26
module_1,135.0,9.73,22.66,67.62
module_1,135.0,9.7,24.36,65.95
module_1,135.0,9.75,31.95,58.3
module_1,135.0,10.93,64.99,24.08
module_1,135.0,10.33,42.6,47.07
module_1,135.0,10.11,27.73,62.16
module_1,135.0,9.97,26.03,64.0
module_1,135.0,9.89,27.45,62.66
module_1,135.0,9.73,27.59,62.68
module_1,135.0,11.12,74.47,14.41
module_1,135.0,10.9,66.79,22.3
module_1,135.0,10.38,47.34,42.27
module_1,135.0,10.14,35.18,54.68
module_1,135.0,9.97,29.73,60.3
module_1,135.0,9.73,27.01,63.26
module_1,135.0,11.45,76.88,11.67
module_1,135.0,11.01,71.37,17.62
module_1,135.0,10.49,59.37,30.14
module_1,135.0,10.27,50.11,39.62
module_1,135.0,10.0,36.63,53.37
module_1,135.0,9.73,27.86,62.41
module_1,135.0,11.84,79.97,8.19
module_1,135.0,11.26,76.03,12.71
module_1,135.0,10.82,66.05,23.12
module_1,135.0,10.36,54.0,35.64
module_1,135.0,10.11,41.89,48.0
module_1,135.0,9.78,30.14,60.08
module_1,135.0,12.25,81.64,6.11
module_1,135.0,11.84,79.92,8.25
module_1,135.0,11.01,72.85,16.14
module_1,135.0,10.47,60.27,29.26
module_1,135.0,10.14,48.49,41.37
module_1,135.0,9.97,37.1,52.93
module_1,135.0,12.96,82.3,4.74
module_1,135.0,14.27,82.3,3.42
module_1,135.0,18.0,81.89,0.11
module_1,135.0,18.44,81.56,0.0
module_1,135.0,20.16,79.84,0.0
module_1,135.0,10.55,62.55,26.9
module_1,135.0,11.07,74.08,14.85
module_1,135.0,10.27,50.6,39.12
module_1,135.0,10.0,38.85,51.15
module_1,135.0,17.86,79.4,2.74
module_1,135.0,17.04,79.84,3.12
module_1,135.0,17.15,79.97,2.88
module_1,135.0,17.12,80.38,2.49
module_1,135.0,22.05,77.12,0.82
module_1,135.0,17.07,79.81,3.12
module_1,135.0,16.3,79.95,3.75
module_1,135.0,16.03,80.36,3.62
module_1,135.0,16.25,80.22,3.53
module_1,135.0,16.71,79.81,3.48
module_1,135.0,15.01,79.42,5.56
module_1,135.0,14.66,78.88,6.47
module_1,135.0,15.12,79.23,5.64
module_1,135.0,14.77,78.74,6.49
module_1,135.0,15.18,78.66,6.16
module_1,135.0,13.04,77.89,9.07
