module,rotation,UDI-f,UDI-a,UDI-e
module_2_1,45,6.36,57.01,36.63
module_2_1,45,6.36,63.01,30.63
module_2_1,45,6.36,64.27,29.37
module_2_1,45,6.36,60.93,32.71
module_2_1,45,6.36,60.77,32.88
module_2_1,45,6.36,40.66,52.99
module_2_1,45,6.36,46.55,47.1
module_2_1,45,6.36,53.26,40.38
module_2_1,45,6.36,60.19,33.45
module_2_1,45,6.36,58.08,35.56
module_2_1,45,6.36,42.85,50.79
module_2_1,45,10.68,87.53,1.78
module_2_1,45,12.05,86.22,1.73
module_2_1,45,32.3,67.48,0.22
module_2_1,45,27.42,72.58,0
module_2_1,45,56.88,43.12,0
module_2_1,45,46.22,53.78,0
module_2_1,45,9.1,87.21,3.7
module_2_1,45,89.81,10.19,0
module_2_1,45,95.67,4.33,0
module_2_1,45,96.14,3.86,0
module_2_1,45,97.78,2.22,0
module_2_1,45,97.21,2.79,0
module_2_1,45,98.14,1.86,0
module_2_1,45,73.95,26.05,0
module_2_1,45,7.07,84.55,8.38
module_2_1,45,6.9,83.53,9.56
module_2_1,45,7.15,85.48,7.37
module_2_1,45,7.78,87.97,4.25
module_2_1,45,6.85,83.12,10.03
module_2_1,45,6.6,80.27,13.12
module_2_1,45,6.47,76.93,16.6
module_2_1,45,6.47,73.84,19.7
module_2_1,45,6.58,78.85,14.58
module_2_1,45,6.74,82.68,10.58
module_2_1,45,6.36,62.33,31.32
module_2_1,45,96.6,3.4,0
module_2_1,45,98.19,1.81,0
module_2_1,45,98.55,1.45,0
module_2_1,45,99.7,0.3,0
module_2_1,45,97.56,2.44,0
module_2_1,45,98.27,1.73,0
module_2_1,45,57.62,42.38,0
module_2_1,45,84.08,15.92,0
module_2_1,45,93.26,6.74,0
module_2_1,45,97.64,2.36,0
module_2_1,45,96.14,3.86,0
module_2_1,45,24.19,75.81,0
module_2_1,45,91.04,8.96,0
module_2_1,45,9.37,88.36,2.27
module_2_1,45,100,0,0
module_2_1,45,100,0,0
module_2_1,45,100,0,0
module_2_1,45,100,0,0
module_2_1,45,100,0,0
module_2_1,45,100,0,0
module_2_1,45,100,0,0
module_2_1,45,100,0,0
module_2_1,45,100,0,0
module_2_1,45,100,0,0
module_2_1,45,100,0,0
module_2_1,45,100,0,0
module_2_1,45,100,0,0
module_2_1,45,100,0,0
module_2_1,45,100,0,0
module_2_1,45,100,0,0
module_2_1,45,100,0,0
module_2_1,45,100,0,0
module_2_1,45,100,0,0
module_2_1,45,100,0,0
module_2_1,45,100,0,0
module_2_1,45,100,0,0
module_2_1,45,100,0,0
module_2_1,45,100,0,0
module_2_1,45,100,0,0
module_2_1,45,100,0,0
module_2_1,45,100,0,0
module_2_1,45,100,0,0
module_2_1,45,100,0,0
module_2_1,45,100,0,0
module_2_1,45,100,0,0
module_2_1,45,100,0,0
module_2_1,45,100,0,0
module_2_1,45,100,0,0
module_2_1,45,100,0,0
module_2_1,45,100,0,0
module_2_1,45,12.27,87.73,0
module_2_1,45,10.79,89.21,0
module_2_1,45,8.85,91.15,0
module_2_1,45,7.48,92.52,0
module_2_1,45,6.44,86.25,7.32
module_2_1,45,11.78,88.22,0
module_2_1,45,10.96,89.04,0
module_2_1,45,8.63,91.37,0
module_2_1,45,7.1,91.89,1.01
module_2_1,45,6.38,79.26,14.36
module_2_1,45,11.7,88.3,0
module_2_1,45,10.3,89.7,0
module_2_1,45,8.52,90.14,1.34
module_2_1,45,7.07,87.26,5.67
module_2_1,45,6.63,81.29,12.08
module_2_1,45,13.78,86.22,0
module_2_1,45,10.79,88.71,0.49
module_2_1,45,8.33,89.12,2.55
module_2_1,45,7.12,88.41,4.47
module_2_1,45,7.29,84.93,7.78
module_2_1,45,16.88,83.1,0.03
module_2_1,45,18.03,81.81,0.16
module_2_1,45,29.29,70.71,0
module_2_1,45,6.68,90.47,2.85
module_2_1,45,6.38,76.82,16.79
module_2_1,45,19.75,80.25,0
module_2_1,45,18.05,81.92,0.03
module_2_1,45,31.56,68.44,0
module_2_1,45,48,52,0
module_2_1,45,6.52,83.18,10.3
module_2_1,45,20,80,0
module_2_1,45,19.78,80.22,0
module_2_1,45,14.85,85.15,0
module_2_1,45,7.89,86.33,5.78
module_2_1,45,14.05,83.81,2.14
module_2_1,45,97.01,2.99,0
module_2_1,45,75.29,24.71,0
module_2_1,45,39.81,60.19,0
module_2_1,45,97.59,2.41,0
module_2_1,45,39.97,60.03,0
module_2_1,45,23.12,76.88,0
module_2_1,45,23.53,76.47,0
module_2_1,45,47.1,52.77,0.14
module_2_1,45,44.27,55.73,0
module_2_1,45,29.4,70.6,0
module_2_1,45,95.12,4.88,0
module_2_1,45,89.12,10.88,0
module_2_1,45,60.88,39.12,0
module_2_1,45,98.63,1.37,0
module_2_1,45,98,2,0
module_2_1,45,93.62,6.38,0
module_2_1,45,82.14,17.86,0
module_2_1,45,99.15,0.85,0
module_2_1,45,99.42,0.58,0
module_2_1,45,99.75,0.25,0
module_2_1,45,100,0,0
module_2_1,45,100,0,0
module_2_1,45,100,0,0
module_2_1,45,100,0,0
module_2_1,45,100,0,0
module_2_1,45,100,0,0
module_2_1,45,100,0,0
module_2_1,45,100,0,0
module_2_1,45,100,0,0
module_2_1,45,100,0,0
module_2_1,45,100,0,0
module_2_1,45,100,0,0
module_2_1,45,100,0,0
module_2_1,45,100,0,0
module_2_1,45,100,0,0
module_2_1,45,100,0,0
module_2_1,45,100,0,0
module_2_1,45,100,0,0
module_2_1,45,100,0,0
module_2_1,45,100,0,0
module_2_1,45,6.38,75.95,17.67
module_2_1,45,6.38,75.81,17.81
module_2_1,45,6.38,71.56,22.05
module_2_1,45,6.63,92.74,0.63
module_2_1,45,6.6,89.56,3.84
module_2_1,45,6.52,85.95,7.53
module_2_1,45,7.45,92.55,0
module_2_1,45,7.04,91.89,1.07
module_2_1,45,6.96,90.03,3.01
module_2_1,45,8.36,91.64,0
module_2_1,45,8.03,91.97,0
module_2_1,45,7.78,91.29,0.93
module_2_1,45,9.15,90.85,0
module_2_1,45,9.07,90.93,0
module_2_1,45,8.6,91.29,0.11
module_2_1,45,10.38,89.62,0
module_2_1,45,9.67,90.33,0
module_2_1,45,9.73,90.27,0
module_2_1,45,10.36,89.64,0
module_2_1,45,12.33,87.21,0.47
module_2_1,45,40.58,59.42,0
module_2_1,45,6.44,92.05,1.51
module_2_1,45,6.36,48.93,44.71
module_2_1,45,7.59,92.41,0
module_2_1,45,6.71,93.29,0
module_2_1,45,8.96,91.04,0
module_2_1,45,6.36,55.81,37.84
module_2_1,45,9.32,90.68,0
module_2_1,45,6.85,85.1,8.05
module_2_1,45,6.47,70.58,22.96
module_2_1,45,6.38,52.68,40.93
module_2_1,45,6.36,35.01,58.63
module_2_1,45,6.36,37.07,56.58
module_2_1,45,6.36,49.37,44.27
module_2_1,45,6.96,84.85,8.19
module_2_1,45,6.63,76.96,16.41
module_2_1,45,6.49,72.44,21.07
module_2_1,45,6.41,66.38,27.21
module_2_1,45,6.38,60.11,33.51
module_2_1,45,6.36,52.9,40.74
module_2_1,45,7.15,89.53,3.32
module_2_1,45,6.85,85.92,7.23
module_2_1,45,6.63,79.89,13.48
module_2_1,45,6.47,74.71,18.82
module_2_1,45,6.38,69.59,24.03
module_2_1,45,6.36,60.3,33.34
module_2_1,45,7.23,90,2.77
module_2_1,45,7.04,87.59,5.37
module_2_1,45,6.82,85.53,7.64
module_2_1,45,6.58,81.86,11.56
module_2_1,45,6.41,73.67,19.92
module_2_1,45,6.36,65.01,28.63
module_2_1,45,7.51,90.82,1.67
module_2_1,45,7.15,88.77,4.08
module_2_1,45,6.85,86.63,6.52
module_2_1,45,6.63,83.51,9.86
module_2_1,45,6.47,78.68,14.85
module_2_1,45,6.38,71.15,22.47
module_2_1,45,7.75,89.64,2.6
module_2_1,45,7.48,88.49,4.03
module_2_1,45,6.96,86.82,6.22
module_2_1,45,6.71,83.97,9.32
module_2_1,45,6.49,80.74,12.77
module_2_1,45,6.38,72.71,20.9
module_2_1,45,8.11,89.18,2.71
module_2_1,45,7.81,88.16,4.03
module_2_1,45,7.15,86,6.85
module_2_1,45,6.85,83.75,9.4
module_2_1,45,6.6,80.68,12.71
module_2_1,45,6.41,75.73,17.86
module_2_1,45,9.26,88.05,2.68
module_2_1,45,14.41,84.93,0.66
module_2_1,45,30.38,69.62,0
module_2_1,45,68.22,31.78,0
module_2_1,45,92.55,7.45,0
module_2_1,45,96.27,3.73,0
module_2_1,45,96.03,3.97,0
module_2_1,45,98.41,1.59,0
module_2_1,45,7.53,89.84,2.63
module_2_1,45,7.23,88.79,3.97
module_2_1,45,7.18,90.36,2.47
module_2_1,45,7.42,90.9,1.67
module_2_1,45,7.86,90.52,1.62
module_2_1,45,8.27,89.59,2.14
module_2_1,45,7.7,90.96,1.34
module_2_1,45,13.29,85.53,1.18
module_2_1,45,21.84,77.97,0.19
module_2_1,45,65.78,34.22,0
module_2_1,45,88.14,11.86,0
module_2_1,45,95.78,4.22,0
module_2_1,45,98.44,1.56,0
module_2_1,45,97.26,2.74,0
module_2_1,90,100,0,0
module_2_1,90,100,0,0
module_2_1,90,100,0,0
module_2_1,90,100,0,0
module_2_1,90,100,0,0
module_2_1,90,100,0,0
module_2_1,90,100,0,0
module_2_1,90,100,0,0
module_2_1,90,100,0,0
module_2_1,90,100,0,0
module_2_1,90,100,0,0
module_2_1,90,100,0,0
module_2_1,90,100,0,0
module_2_1,90,100,0,0
module_2_1,90,100,0,0
module_2_1,90,100,0,0
module_2_1,90,100,0,0
module_2_1,90,100,0,0
module_2_1,90,100,0,0
module_2_1,90,100,0,0
module_2_1,90,100,0,0
module_2_1,90,100,0,0
module_2_1,90,100,0,0
module_2_1,90,100,0,0
module_2_1,90,100,0,0
module_2_1,90,100,0,0
module_2_1,90,100,0,0
module_2_1,90,100,0,0
module_2_1,90,100,0,0
module_2_1,90,100,0,0
module_2_1,90,100,0,0
module_2_1,90,100,0,0
module_2_1,90,100,0,0
module_2_1,90,100,0,0
module_2_1,90,100,0,0
module_2_1,90,100,0,0
module_2_1,90,6.36,38.19,55.45
module_2_1,90,6.36,36.74,56.9
module_2_1,90,6.36,47.4,46.25
module_2_1,90,8.16,86.49,5.34
module_2_1,90,6.49,78.36,15.15
module_2_1,90,7.95,80.19,11.86
module_2_1,90,16.88,81.32,1.81
module_2_1,90,6.41,72.74,20.85
module_2_1,90,6.41,65.15,28.44
module_2_1,90,6.47,66.77,26.77
module_2_1,90,6.88,80.6,12.52
module_2_1,90,7.34,86.33,6.33
module_2_1,90,9.15,83.7,7.15
module_2_1,90,11.32,85.12,3.56
module_2_1,90,6.85,81.12,12.03
module_2_1,90,6.79,78.33,14.88
module_2_1,90,6.88,77.1,16.03
module_2_1,90,7.26,85.23,7.51
module_2_1,90,8.44,85.21,6.36
module_2_1,90,10.52,84.68,4.79
module_2_1,90,12.79,85.75,1.45
module_2_1,90,7.59,84.99,7.42
module_2_1,90,7.37,83.84,8.79
module_2_1,90,7.4,85.53,7.07
module_2_1,90,8.25,87.18,4.58
module_2_1,90,9.84,87.12,3.04
module_2_1,90,12.14,85.7,2.16
module_2_1,90,14,84.93,1.07
module_2_1,90,8.36,86.16,5.48
module_2_1,90,8,85.89,6.11
module_2_1,90,8.27,88.58,3.15
module_2_1,90,8.99,87.97,3.04
module_2_1,90,10.03,87.62,2.36
module_2_1,90,13.04,85.81,1.15
module_2_1,90,17.01,82.03,0.96
module_2_1,90,95.21,4.79,0
module_2_1,90,94.77,5.23,0
module_2_1,90,88.22,11.78,0
module_2_1,90,88.82,11.18,0
module_2_1,90,34.33,65.67,0
module_2_1,90,36.3,63.7,0
module_2_1,90,60.55,39.45,0
module_2_1,90,65.62,34.08,0.3
module_2_1,90,33.59,66.41,0
module_2_1,90,40.52,59.48,0
module_2_1,90,59.21,40.41,0.38
module_2_1,90,65.7,34.03,0.27
module_2_1,90,55.64,44.36,0
module_2_1,90,62.66,37.34,0
module_2_1,90,75.48,24.52,0
module_2_1,90,81.78,18.22,0
module_2_1,90,76.6,23.4,0
module_2_1,90,81.23,18.77,0
module_2_1,90,88.52,11.48,0
module_2_1,90,95.97,4.03,0
module_2_1,90,100,0,0
module_2_1,90,100,0,0
module_2_1,90,100,0,0
module_2_1,90,100,0,0
module_2_1,90,100,0,0
module_2_1,90,100,0,0
module_2_1,90,100,0,0
module_2_1,90,100,0,0
module_2_1,90,100,0,0
module_2_1,90,100,0,0
module_2_1,90,100,0,0
module_2_1,90,100,0,0
module_2_1,90,100,0,0
module_2_1,90,100,0,0
module_2_1,90,100,0,0
module_2_1,90,100,0,0
module_2_1,90,100,0,0
module_2_1,90,100,0,0
module_2_1,90,100,0,0
module_2_1,90,100,0,0
module_2_1,90,6.36,49.29,44.36
module_2_1,90,6.36,40.49,53.15
module_2_1,90,6.36,37.73,55.92
module_2_1,90,6.36,39.26,54.38
module_2_1,90,6.41,70.9,22.68
module_2_1,90,6.38,63.51,30.11
module_2_1,90,6.38,58.85,34.77
module_2_1,90,6.58,79.89,13.53
module_2_1,90,6.52,75.37,18.11
module_2_1,90,6.47,71.4,22.14
module_2_1,90,6.88,84.44,8.68
module_2_1,90,6.85,82.05,11.1
module_2_1,90,6.85,78.36,14.79
module_2_1,90,7.29,87.75,4.96
module_2_1,90,7.18,84.11,8.71
module_2_1,90,7.18,83.45,9.37
module_2_1,90,7.95,88.16,3.89
module_2_1,90,7.62,86.47,5.92
module_2_1,90,7.62,84.27,8.11
module_2_1,90,8.08,85.48,6.44
module_2_1,90,12.3,86.9,0.79
module_2_1,90,23.4,76.6,0
module_2_1,90,6.36,52.71,40.93
module_2_1,90,6.38,69.48,24.14
module_2_1,90,6.36,32.79,60.85
module_2_1,90,6.36,29.07,64.58
module_2_1,90,6.36,27.84,65.81
module_2_1,90,6.38,70.41,23.21
module_2_1,90,6.71,83.95,9.34
module_2_1,90,6.96,87.7,5.34
module_2_1,90,6.52,78.82,14.66
module_2_1,90,7.12,87.45,5.42
module_2_1,90,6.82,84.82,8.36
module_2_1,90,7.45,88.79,3.75
module_2_1,90,6.49,79.37,14.14
module_2_1,90,6.36,26.85,66.79
module_2_1,90,6.36,29.92,63.73
module_2_1,90,6.36,28.9,64.74
module_2_1,90,6.36,27.32,66.33
module_2_1,90,6.36,29.26,64.38
module_2_1,90,6.36,26.22,67.42
module_2_1,90,6.36,41.62,52.03
module_2_1,90,6.41,61.4,32.19
module_2_1,90,6.55,71.18,22.27
module_2_1,90,6.74,76,17.26
module_2_1,90,6.88,78.11,15.01
module_2_1,90,6.36,47.18,46.47
module_2_1,90,8.03,89.67,2.3
module_2_1,90,8.05,89.32,2.63
module_2_1,90,7.4,84.33,8.27
module_2_1,90,8.08,88.03,3.89
module_2_1,90,8.85,89.75,1.4
module_2_1,90,7.56,88.55,3.89
module_2_1,90,8.19,88.66,3.15
module_2_1,90,7.95,87.4,4.66
module_2_1,90,7.95,87.15,4.9
module_2_1,90,7.89,87.01,5.1
module_2_1,90,7.97,87.29,4.74
module_2_1,90,8.16,87.56,4.27
module_2_1,90,8.74,89.48,1.78
module_2_1,90,11.86,87.4,0.74
module_2_1,90,7.4,84.16,8.44
module_2_1,90,47.26,52.74,0
module_2_1,90,33.18,66.82,0
module_2_1,90,25.64,74.36,0
module_2_1,90,44.52,55.48,0
module_2_1,90,9.48,87.64,2.88
module_2_1,90,8.41,87.48,4.11
module_2_1,90,11.84,86.68,1.48
module_2_1,90,37.1,62.9,0
module_2_1,90,44.25,55.75,0
module_2_1,90,32.63,67.37,0
module_2_1,90,18.66,81.34,0
module_2_1,90,8.16,86.85,4.99
module_2_1,90,6.36,21.01,72.63
module_2_1,90,6.36,18.93,74.71
module_2_1,90,6.36,21.51,72.14
module_2_1,90,6.36,24.9,68.74
module_2_1,90,6.36,29.01,64.63
module_2_1,90,6.36,32.47,61.18
module_2_1,90,6.36,36.58,57.07
module_2_1,90,6.36,21.78,71.86
module_2_1,90,6.36,24.88,68.77
module_2_1,90,6.36,32.14,61.51
module_2_1,90,6.36,37.26,56.38
module_2_1,90,6.36,40.33,53.32
module_2_1,90,6.36,44.96,48.68
module_2_1,90,6.36,47.62,46.03
module_2_1,90,6.36,21.12,72.52
module_2_1,90,6.36,35.62,58.03
module_2_1,90,6.36,43.42,50.22
module_2_1,90,6.38,50.22,43.4
module_2_1,90,6.38,53.97,39.64
module_2_1,90,6.41,56.99,36.6
module_2_1,90,6.41,59.37,34.22
module_2_1,90,6.36,26.08,67.56
module_2_1,90,6.38,45.53,48.08
module_2_1,90,6.44,57.51,36.05
module_2_1,90,6.44,61.78,31.78
module_2_1,90,6.47,64.6,28.93
module_2_1,90,6.47,67.29,26.25
module_2_1,90,6.47,68.03,25.51
module_2_1,90,6.38,43.81,49.81
module_2_1,90,6.47,58.93,34.6
module_2_1,90,6.52,66.82,26.66
module_2_1,90,6.55,69.73,23.73
module_2_1,90,6.6,71.1,22.3
module_2_1,90,6.71,73.59,19.7
module_2_1,90,6.74,74.85,18.41
module_2_1,90,6.52,66.08,27.4
module_2_1,90,6.6,70.58,22.82
module_2_1,90,6.71,73.84,19.45
module_2_1,90,6.71,75.04,18.25
module_2_1,90,6.79,77.29,15.92
module_2_1,90,6.88,78.55,14.58
module_2_1,90,6.99,79.81,13.21
module_2_1,90,7.59,84.85,7.56
module_2_1,90,12.99,86.79,0.22
module_2_1,90,23.37,76.63,0
module_2_1,90,35.84,64.16,0
module_2_1,90,59.78,40.22,0
module_2_1,90,84.58,15.42,0
module_2_1,90,92.71,7.29,0
module_2_1,90,98.11,1.89,0
module_2_1,90,6.36,23.29,70.36
module_2_1,90,6.36,54.88,38.77
module_2_1,90,6.36,49.15,44.49
module_2_1,90,6.36,18.38,75.26
module_2_1,90,6.36,17.45,76.19
module_2_1,90,6.36,18.14,75.51
module_2_1,90,6.36,22.03,71.62
module_2_1,90,6.36,30.79,62.85
module_2_1,90,6.36,19.01,74.63
module_2_1,90,6.36,20.22,73.42
module_2_1,90,6.36,18.68,74.96
module_2_1,90,6.36,23.4,70.25
module_2_1,90,6.36,26.6,67.04
module_2_1,90,6.36,26.99,66.66
module_2_1,90,6.36,30.82,62.82
module_2_1,90,6.36,34.9,58.74
module_2_1,90,6.36,40.49,53.15
module_2_1,90,6.36,49.53,44.11
module_2_1,90,6.41,59.78,33.81
module_2_1,90,6.44,62.79,30.77
module_2_1,90,6.52,69.7,23.78
module_2_1,90,99.23,0.77,0
module_2_1,90,52.82,47.18,0
module_2_1,90,6.82,77.04,16.14
module_2_1,90,62.58,37.42,0
module_2_1,90,84.82,15.18,0
module_2_1,90,91.81,8.19,0
module_2_1,90,99.07,0.93,0
module_2_1,90,42.96,57.04,0
module_2_1,90,96.96,3.04,0
module_2_1,90,6.47,66.96,26.58
module_2_1,90,7.1,85.42,7.48
module_2_1,90,6.77,77.73,15.51
module_2_1,90,6.79,78.16,15.04
module_2_1,90,6.88,80.41,12.71
module_2_1,90,7.18,81.15,11.67
module_2_1,90,6.93,80.36,12.71
module_2_1,90,7.1,81.4,11.51
module_2_1,90,6.82,77.75,15.42
module_2_1,90,6.82,78.05,15.12
module_2_1,90,6.58,72.27,21.15
module_2_1,90,6.77,78.19,15.04
module_2_1,90,6.77,79.21,14.03
module_2_1,90,6.85,80.82,12.33
module_2_1,90,6.77,77.97,15.26
module_2_1,90,7.34,83.53,9.12
module_2_1,90,7.15,82.49,10.36
module_2_1,90,7.92,86.16,5.92
module_2_1,90,7.04,80.44,12.52
module_2_1,90,6.9,80.79,12.3
module_2_1,90,6.79,79.32,13.89
module_2_1,90,7.07,84.44,8.49
module_2_1,90,26.79,73.21,0
module_2_1,90,15.15,83.97,0.88
module_2_1,90,38.55,61.45,0
module_2_1,90,82.52,17.48,0
module_2_1,90,93.34,6.66,0
module_2_1,90,50.33,49.67,0
module_2_1,90,98.77,1.23,0
module_2_1,90,28.82,71.18,0
module_2_1,90,55.1,44.9,0
module_2_1,90,74.19,25.81,0
module_2_1,90,61.75,38.25,0
module_2_1,90,87.67,12.33,0
module_2_1,90,37.45,62.55,0
module_2_1,90,18,81.75,0.25
module_2_1,90,10.6,86.44,2.96
module_2_1,90,98.99,1.01,0
module_2_1,90,96.38,3.62,0
module_2_1,90,99.84,0.16,0
module_2_1,90,100,0,0
module_2_1,90,96.71,3.29,0
module_2_1,90,89.73,10.27,0
module_2_1,90,9.26,86.93,3.81
module_2_1,90,97.07,2.93,0
module_2_1,90,18.68,81.32,0
module_2_1,90,100,0,0
module_2_1,90,100,0,0
module_2_1,90,100,0,0
module_2_1,90,100,0,0
module_2_1,90,100,0,0
module_2_1,90,100,0,0
module_2_1,90,100,0,0
module_2_1,90,100,0,0
module_2_1,90,100,0,0
module_2_1,90,100,0,0
module_2_1,90,100,0,0
module_2_1,90,100,0,0
module_2_1,90,100,0,0
module_2_1,90,100,0,0
module_2_1,90,100,0,0
module_2_1,90,100,0,0
module_2_1,90,100,0,0
module_2_1,90,100,0,0
module_2_1,90,100,0,0
module_2_1,90,100,0,0
module_2_1,90,100,0,0
module_2_1,90,100,0,0
module_2_1,90,100,0,0
module_2_1,90,100,0,0
module_2_1,90,100,0,0
module_2_1,90,100,0,0
module_2_1,90,100,0,0
module_2_1,90,100,0,0
module_2_1,90,100,0,0
module_2_1,90,100,0,0
module_2_1,90,100,0,0
module_2_1,90,100,0,0
module_2_1,90,100,0,0
module_2_1,90,100,0,0
module_2_1,90,100,0,0
module_2_1,90,100,0,0
module_2_1,90,6.36,63.29,30.36
module_2_1,90,6.36,45.42,48.22
module_2_1,90,6.36,50.05,43.59
module_2_1,90,6.77,73.23,20
module_2_1,90,6.9,88.11,4.99
module_2_1,90,6.85,79.56,13.59
module_2_1,90,10.66,84.44,4.9
module_2_1,90,6.52,80.66,12.82
module_2_1,90,6.47,73.29,20.25
module_2_1,90,6.52,70.71,22.77
module_2_1,90,6.85,77.84,15.32
module_2_1,90,7.32,85.56,7.12
module_2_1,90,8.68,85.48,5.84
module_2_1,90,12.05,84.9,3.04
module_2_1,90,7.04,85.56,7.4
module_2_1,90,6.93,80.66,12.41
module_2_1,90,7.04,79.84,13.12
module_2_1,90,7.4,85.64,6.96
module_2_1,90,8.25,86.08,5.67
module_2_1,90,10.25,84.19,5.56
module_2_1,90,12.88,85.56,1.56
module_2_1,90,7.89,85.92,6.19
module_2_1,90,7.64,84.22,8.14
module_2_1,90,7.67,85.04,7.29
module_2_1,90,8.19,87.34,4.47
module_2_1,90,9.42,87.45,3.12
module_2_1,90,11.7,85.53,2.77
module_2_1,90,14.14,84.77,1.1
module_2_1,90,8.58,86.63,4.79
module_2_1,90,8.22,86.27,5.51
module_2_1,90,8,88,4
module_2_1,90,8.6,87.92,3.48
module_2_1,90,9.45,88.03,2.52
module_2_1,90,11.7,86.41,1.89
module_2_1,90,15.18,83.4,1.42
module_2_1,90,83.7,16.3,0
module_2_1,90,58.96,41.04,0
module_2_1,90,68.14,31.86,0
module_2_1,90,83.29,16.71,0
module_2_1,90,35.95,64.05,0
module_2_1,90,35.32,64.68,0
module_2_1,90,49.56,50.44,0
module_2_1,90,63.92,35.86,0.22
module_2_1,90,44.93,55.07,0
module_2_1,90,45.32,54.68,0
module_2_1,90,60.41,38.68,0.9
module_2_1,90,78.33,21.67,0
module_2_1,90,63.26,36.74,0
module_2_1,90,64.77,35.23,0
module_2_1,90,78.38,21.59,0.03
module_2_1,90,92.52,7.48,0
module_2_1,90,83.01,16.99,0
module_2_1,90,81.48,18.52,0
module_2_1,90,88.58,11.42,0
module_2_1,90,98.93,1.07,0
module_2_1,90,100,0,0
module_2_1,90,100,0,0
module_2_1,90,100,0,0
module_2_1,90,100,0,0
module_2_1,90,100,0,0
module_2_1,90,100,0,0
module_2_1,90,100,0,0
module_2_1,90,100,0,0
module_2_1,90,100,0,0
module_2_1,90,100,0,0
module_2_1,90,100,0,0
module_2_1,90,100,0,0
module_2_1,90,100,0,0
module_2_1,90,100,0,0
module_2_1,90,100,0,0
module_2_1,90,100,0,0
module_2_1,90,100,0,0
module_2_1,90,100,0,0
module_2_1,90,100,0,0
module_2_1,90,100,0,0
module_2_1,90,6.36,62.63,31.01
module_2_1,90,6.36,51.07,42.58
module_2_1,90,6.36,45.89,47.75
module_2_1,90,6.47,76.6,16.93
module_2_1,90,6.44,70.11,23.45
module_2_1,90,6.41,64.55,29.04
module_2_1,90,6.74,83.48,9.78
module_2_1,90,6.63,78.71,14.66
module_2_1,90,6.58,76.22,17.21
module_2_1,90,7.12,86.27,6.6
module_2_1,90,6.9,83.78,9.32
module_2_1,90,6.9,82.08,11.01
module_2_1,90,7.56,87.75,4.68
module_2_1,90,7.37,86.14,6.49
module_2_1,90,7.32,83.86,8.82
module_2_1,90,8.03,88.44,3.53
module_2_1,90,7.92,87.21,4.88
module_2_1,90,7.92,86.36,5.73
module_2_1,90,8.16,85.7,6.14
module_2_1,90,9.29,87.32,3.4
module_2_1,90,19.51,80.49,0
module_2_1,90,6.38,56.96,36.66
module_2_1,90,6.47,67.53,26
module_2_1,90,7.1,79.95,12.96
module_2_1,90,6.36,24.66,68.99
module_2_1,90,6.36,20.41,73.23
module_2_1,90,6.36,22.58,71.07
module_2_1,90,6.36,27.1,66.55
module_2_1,90,6.36,29.86,63.78
module_2_1,90,6.36,35.64,58
module_2_1,90,6.36,39.23,54.41
module_2_1,90,6.36,19.18,74.47
module_2_1,90,6.36,25.67,67.97
module_2_1,90,6.36,32.63,61.01
module_2_1,90,6.36,39.15,54.49
module_2_1,90,6.36,42.58,51.07
module_2_1,90,6.36,48.9,44.74
module_2_1,90,6.38,51.78,41.84
module_2_1,90,6.36,17.78,75.86
module_2_1,90,6.36,33.23,60.41
module_2_1,90,6.38,45.1,48.52
module_2_1,90,6.38,52.03,41.59
module_2_1,90,6.41,57.51,36.08
module_2_1,90,6.44,60.74,32.82
module_2_1,90,6.44,61.84,31.73
module_2_1,90,6.36,22.11,71.53
module_2_1,90,6.38,44.99,48.63
module_2_1,90,6.44,57.18,36.38
module_2_1,90,6.47,64.58,28.96
module_2_1,90,6.47,67.1,26.44
module_2_1,90,6.52,68.55,24.93
module_2_1,90,6.55,69.42,24.03
module_2_1,90,6.38,46.11,47.51
module_2_1,90,6.47,61.07,32.47
module_2_1,90,6.52,66.36,27.12
module_2_1,90,6.58,71.42,22
module_2_1,90,6.66,72.88,20.47
module_2_1,90,6.71,74.77,18.52
module_2_1,90,6.82,76.08,17.1
module_2_1,90,6.66,72.85,20.49
module_2_1,90,6.71,73.1,20.19
module_2_1,90,6.71,75.45,17.84
module_2_1,90,6.74,75.37,17.89
module_2_1,90,6.82,77.53,15.64
module_2_1,90,6.88,78.99,14.14
module_2_1,90,6.99,79.92,13.1
module_2_1,90,7.26,81.51,11.23
module_2_1,90,9.62,87.21,3.18
module_2_1,90,16.9,83.1,0
module_2_1,90,31.56,68.44,0
module_2_1,90,50.19,49.81,0
module_2_1,90,87.29,12.71,0
module_2_1,90,90.33,9.67,0
module_2_1,90,95.21,4.79,0
module_2_1,90,6.36,20.27,73.37
module_2_1,90,6.36,40.05,53.59
module_2_1,90,6.36,17.07,76.58
module_2_1,90,6.36,18,75.64
module_2_1,90,6.36,20.08,73.56
module_2_1,90,6.36,24.33,69.32
module_2_1,90,6.36,16.03,77.62
module_2_1,90,6.36,14.77,78.88
module_2_1,90,6.36,14,79.64
module_2_1,90,6.38,52.14,41.48
module_2_1,90,6.36,31.01,62.63
module_2_1,90,6.36,24.93,68.71
module_2_1,90,6.38,52.14,41.48
module_2_1,90,6.66,72.11,21.23
module_2_1,135,100,0,0
module_2_1,135,100,0,0
module_2_1,135,100,0,0
module_2_1,135,100,0,0
module_2_1,135,100,0,0
module_2_1,135,100,0,0
module_2_1,135,100,0,0
