19 Mar 08:00,19 Mar 09:00,19 Mar 10:00,19 Mar 11:00,19 Mar 12:00,19 Mar 13:00,19 Mar 14:00,19 Mar 15:00,19 Mar 16:00,19 Mar 17:00,19 Mar 18:00,19 Mar 19:00,19 Mar 20:00,19 Mar 21:00,19 Mar 22:00,20 Mar 08:00,20 Mar 09:00,20 Mar 10:00,20 Mar 11:00,20 Mar 12:00,20 Mar 13:00,20 Mar 14:00,20 Mar 15:00,20 Mar 16:00,20 Mar 17:00,20 Mar 18:00,20 Mar 19:00,20 Mar 20:00,20 Mar 21:00,20 Mar 22:00,21 Mar 08:00,21 Mar 09:00,21 Mar 10:00,21 Mar 11:00,21 Mar 12:00,21 Mar 13:00,21 Mar 14:00,21 Mar 15:00,21 Mar 16:00,21 Mar 17:00,21 Mar 18:00,21 Mar 19:00,21 Mar 20:00,21 Mar 21:00,21 Mar 22:00,22 Mar 08:00,22 Mar 09:00,22 Mar 10:00,22 Mar 11:00,22 Mar 12:00,22 Mar 13:00,22 Mar 14:00,22 Mar 15:00,22 Mar 16:00,22 Mar 17:00,22 Mar 18:00,22 Mar 19:00,22 Mar 20:00,22 Mar 21:00,22 Mar 22:00,23 Mar 08:00,23 Mar 09:00,23 Mar 10:00,23 Mar 11:00,23 Mar 12:00,23 Mar 13:00,23 Mar 14:00,23 Mar 15:00,23 Mar 16:00,23 Mar 17:00,23 Mar 18:00,23 Mar 19:00,23 Mar 20:00,23 Mar 21:00,23 Mar 22:00,24 Mar 08:00,24 Mar 09:00,24 Mar 10:00,24 Mar 11:00,24 Mar 12:00,24 Mar 13:00,24 Mar 14:00,24 Mar 15:00,24 Mar 16:00,24 Mar 17:00,24 Mar 18:00,24 Mar 19:00,24 Mar 20:00,24 Mar 21:00,24 Mar 22:00,25 Mar 08:00,25 Mar 09:00,25 Mar 10:00,25 Mar 11:00,25 Mar 12:00,25 Mar 13:00,25 Mar 14:00,25 Mar 15:00,25 Mar 16:00,25 Mar 17:00,25 Mar 18:00,25 Mar 19:00,25 Mar 20:00,25 Mar 21:00,25 Mar 22:00
32.183139,39.533588,41.724102,41.266643,40.322241,40.058544,39.954896,40.366824,39.373933,14.935146,11.888262,9.795257,8.386733,7.441829,6.960575,29.282302,36.142171,37.947184,35.988874,31.65225,31.4377,29.445801,27.660296,26.347384,14.224174,12.215252,8.833439,7.932218,6.761647,6.328514,30.891883,37.426699,39.714641,40.761145,40.150121,37.758437,39.774011,40.00157,39.237014,15.904269,13.089733,10.725114,10.454527,10.066928,9.834368,34.089711,40.585202,43.758133,44.153588,43.6754,42.378587,42.650912,42.277223,40.682836,16.704544,13.971923,13.08156,11.617323,9.756849,7.896374,31.054435,34.973577,37.886127,37.033773,33.939084,33.102139,36.675374,37.489136,31.37626,17.665755,14.727605,13.991662,13.278156,13.026984,13.770904,30.304502,34.879978,40.136548,43.185744,41.76077,37.974321,37.297351,35.59365,36.679082,16.599228,13.344698,11.808873,11.170324,11.092804,11.429914,33.548655,40.932427,45.047559,44.978243,41.069387,40.369718,39.29466,39.007311,37.724978,18.772333,13.210241,11.808873,11.584953,11.404564,11.404564
30.770021,39.50382,42.92672,43.413031,42.965955,42.836265,42.430271,42.04405,39.645836,32.655312,16.420809,5.255208,4.100936,3.204092,2.65196,28.437679,36.744389,40.112726,39.793532,37.242859,37.686888,36.367018,33.269739,30.678598,24.554641,15.953778,5.984049,4.994533,3.326258,2.689767,30.28171,38.327133,41.727984,43.445225,43.292892,41.423125,42.669718,42.110403,39.891001,33.142073,17.637759,6.734484,6.576782,6.287229,6.113498,33.446631,41.436347,45.524813,46.694007,46.600654,45.645498,45.505236,44.341667,41.559294,34.287787,18.703217,8.616792,7.445439,6.055587,4.665735,31.469205,37.859586,43.745868,45.089636,42.843946,41.568464,44.219423,43.134791,34.734155,22.461941,13.847959,12.327036,12.125124,11.567628,12.960462,31.274549,37.689378,43.849931,48.339973,47.101069,44.522242,43.972667,40.211579,40.119265,33.459674,18.168189,8.850825,7.829733,7.771822,8.490219,34.519144,43.813706,48.040404,48.72171,45.913337,45.373886,43.799241,42.7233,40.121625,35.613732,18.90286,8.850825,8.60604,8.355527,8.355527
30.897116,39.506498,42.818558,43.219987,42.728182,42.58644,42.207638,41.893202,39.621382,32.801615,16.759077,5.663535,4.486396,3.58523,3.039473,28.513643,36.690226,39.91796,39.451345,36.740046,37.124843,35.744531,32.765232,30.289053,24.435066,16.062416,6.24032,5.258746,3.635233,3.017032,30.336588,38.246149,41.546906,43.203822,43.010235,41.093527,42.409281,41.920737,39.832182,33.259418,17.944531,7.093397,6.925542,6.627171,6.448149,33.504469,41.359796,45.365919,46.465524,46.33756,45.351676,45.248521,44.155993,41.480466,34.389419,19.003541,9.018349,7.820654,6.388475,4.956296,31.431901,37.600022,43.218849,44.3651,42.043052,40.807012,43.540919,42.627026,34.43215,22.417556,13.987009,12.476751,12.228827,11.698881,13.033352,31.187304,37.436704,43.515953,47.876407,46.620768,43.933329,43.372296,39.796247,39.809858,33.3499,18.313743,9.116869,8.130182,8.070508,8.754612,34.431859,43.554567,47.771231,48.385027,45.477677,44.923816,43.394103,42.389087,39.906073,35.631593,19.066807,9.116869,8.873961,8.629754,8.629754
31.003631,39.508741,42.727909,43.058201,42.528909,42.377066,42.021054,41.766779,39.600886,32.924229,17.042574,6.005747,4.809443,3.904654,3.36424,28.577308,36.644834,39.754729,39.164564,36.318647,36.653803,35.222836,32.342414,29.962583,24.334851,16.153463,6.455096,5.480177,3.89418,3.291307,30.382581,38.178278,41.395148,43.001506,42.773345,40.817297,42.191014,41.761781,39.782887,33.357762,18.20163,7.394196,7.217832,6.912071,6.728614,33.552942,41.29564,45.232754,46.274037,46.117065,45.105428,45.033373,44.000383,41.414402,34.474595,19.255237,9.354886,8.135115,6.667462,5.199809,31.400638,37.382485,42.777164,43.75788,41.371838,40.168853,42.972277,42.201478,34.179044,22.380357,14.103544,12.602224,12.315738,11.808882,13.09444,31.114185,37.224942,43.236053,47.487901,46.218237,43.439771,42.869137,39.448165,39.550551,33.257901,18.435729,9.339836,8.381983,8.320831,8.976195,34.358707,43.337387,47.545642,48.102858,45.112559,44.546621,43.054565,42.10899,39.725423,35.646562,19.204209,9.339836,9.0985,8.859579,8.859579
31.101897,39.510811,42.644281,42.908944,42.345069,42.183907,41.84892,41.650147,39.581979,33.037347,17.304114,6.321455,5.107471,4.19934,3.663854,28.636041,36.602956,39.604141,38.899994,35.929884,36.219244,34.741545,31.952341,29.661397,24.242398,16.237459,6.653239,5.684459,4.133072,3.54434,30.425011,38.115663,41.255143,42.814859,42.554801,40.56246,41.989651,41.615136,39.73741,33.448489,18.438819,7.671698,7.487484,7.174905,6.987358,33.597661,41.236453,45.109902,46.09738,45.913647,44.878252,44.834887,43.856825,41.353455,34.553175,19.487439,9.665359,8.425221,6.924842,5.424463,31.371795,37.181797,42.369687,43.197687,40.752607,39.580117,42.447675,41.808888,33.945541,22.34604,14.211054,12.717979,12.395918,11.910363,13.150797,31.04673,37.029581,42.977829,47.129483,45.84688,42.984439,42.404945,39.127041,39.311325,33.173027,18.548267,9.545534,8.614283,8.551767,9.180617,34.291221,43.137027,47.337524,47.842543,44.775718,44.198639,42.741324,41.850586,39.558764,35.660372,19.330969,9.545534,9.305649,9.071605,9.071605
31.222377,39.513349,42.541748,42.725947,42.119672,41.947084,41.637875,41.50715,39.558797,33.176036,9.331141,6.70853,5.472869,4.560641,4.031198,28.708052,36.551612,39.419511,38.575616,35.45324,35.68645,34.151456,31.474092,29.292126,24.129046,11.394013,6.896172,5.93492,4.425966,3.854572,30.477034,38.038894,41.083489,42.58602,42.286855,40.250016,41.742768,41.435341,39.681652,33.559727,10.770708,8.011931,7.818093,7.497155,7.304592,33.652488,41.163886,44.959278,45.880789,45.664246,44.599722,44.591533,43.680814,41.27873,34.649517,11.701643,10.046016,8.780908,7.240404,5.6999,31.336432,36.935741,41.870097,42.510861,39.993396,38.858295,41.804485,41.327551,33.659254,22.303965,13.676467,12.859902,12.494223,12.034785,13.219894,30.964025,36.790057,42.661234,46.690044,45.391577,42.426176,41.835821,38.733326,39.018022,33.068967,12.244392,9.797731,8.899095,8.834907,9.43125,34.208479,42.891375,47.08236,47.523383,44.362732,43.771994,42.357272,41.533768,39.354431,35.677304,11.970889,9.797731,9.559625,9.331559,9.331559
31.538951,39.520018,42.272331,42.245102,41.527412,41.324804,41.083328,41.131409,39.497883,33.540456,10.17372,7.725616,6.432996,5.510002,4.996437,28.897269,36.4167,38.934375,37.723277,34.200802,34.286474,32.600928,30.217434,28.321825,23.831199,11.664614,7.534508,6.593036,5.19558,4.669744,30.613728,37.837174,40.632449,41.984718,41.582795,39.429033,41.094057,40.962909,39.535142,33.852015,11.534834,8.905933,8.686806,8.343903,8.138161,33.796555,40.973208,44.563497,45.311671,45.008915,43.867851,43.952093,43.218327,41.082381,34.902669,12.449707,11.046237,9.715516,8.06958,6.423645,31.243513,36.289202,40.557367,40.706143,37.998482,36.961624,40.114427,40.062781,32.907001,22.193408,14.02282,13.23282,12.752532,12.361717,13.401453,30.74671,36.16068,41.829342,45.535366,44.195215,40.959276,40.340381,37.698793,38.247334,32.795536,12.606946,10.460409,9.647472,9.578891,10.089816,33.991065,42.245895,46.411886,46.684751,43.277565,42.650933,41.348132,40.701293,38.817521,35.721793,12.379259,10.460409,10.226977,10.014621,10.014621
31.713599,39.523697,42.123699,41.979829,41.200674,40.981505,40.777395,40.92412,39.464279,33.7415,10.638555,8.286723,6.96268,6.033745,5.52894,29.001657,36.342271,38.666734,37.253057,33.509856,33.514134,31.745532,29.52416,27.786528,23.666883,11.813899,7.886665,6.956106,5.620161,5.119458,30.689139,37.725889,40.383619,41.652991,41.194378,38.976112,40.736175,40.702277,39.454316,34.013265,11.956387,9.399137,9.166058,8.811038,8.598025,33.876033,40.868014,44.345152,44.9977,44.647382,43.464092,43.599325,42.963181,40.974059,35.042328,12.8624,11.59804,10.231121,8.527021,6.822921,31.192252,35.932519,39.833159,39.710515,36.897925,35.915267,39.182054,39.365032,32.491997,22.132416,14.213897,13.438552,12.895035,12.54208,13.501616,30.626822,35.813465,41.370403,44.898353,43.535205,40.150016,39.515376,37.128061,37.82216,32.64469,12.806961,10.825995,10.060337,9.989333,10.453134,33.871121,41.889797,46.041999,46.222095,42.678899,42.032466,40.791409,40.242032,38.521318,35.746337,12.604549,10.825995,10.595142,10.391453,10.391453
32.183139,39.533588,41.724102,41.266643,40.322241,40.058544,39.954896,40.366824,39.373933,34.282006,11.888262,9.795257,8.386733,7.441829,6.960575,29.282302,36.142171,37.947184,35.988874,31.65225,31.4377,29.445801,27.660296,26.347384,23.225119,12.215252,8.833439,7.932218,6.761647,6.328514,30.891883,37.426699,39.714641,40.761145,40.150121,37.758437,39.774011,40.00157,39.237014,15.904269,13.089733,10.725114,10.454527,10.066928,9.834368,34.089711,40.585202,43.758133,44.153588,43.6754,42.378587,42.650912,42.277223,40.682836,16.704544,13.971923,13.08156,11.617323,9.756849,7.896374,31.054435,34.973577,37.886127,37.033773,33.939084,33.102139,36.675374,37.489136,31.37626,17.665755,14.727605,13.991662,13.278156,13.026984,13.770904,30.304502,34.879978,40.136548,43.185744,41.76077,37.974321,37.297351,35.59365,36.679082,16.599228,13.344698,11.808873,11.170324,11.092804,11.429914,33.548655,40.932427,45.047559,44.978243,41.069387,40.369718,39.29466,39.007311,37.724978,18.772333,13.210241,11.808873,11.584953,11.404564,11.404564
30.770021,39.50382,42.92672,43.413031,42.965955,42.836265,42.430271,42.04405,39.645836,32.655312,16.420809,5.255208,4.100936,3.204092,2.65196,28.437679,36.744389,40.112726,39.793532,37.242859,37.686888,36.367018,33.269739,30.678598,24.554641,15.953778,5.984049,4.994533,3.326258,2.689767,30.28171,38.327133,41.727984,43.445225,43.292892,41.423125,42.669718,42.110403,39.891001,33.142073,17.637759,6.734484,6.576782,6.287229,6.113498,33.446631,41.436347,45.524813,46.694007,46.600654,45.645498,45.505236,44.341667,41.559294,34.287787,18.703217,8.616792,7.445439,6.055587,4.665735,31.469205,37.859586,43.745868,45.089636,42.843946,41.568464,44.219423,43.134791,34.734155,22.461941,13.847959,12.327036,12.125124,11.567628,12.960462,31.274549,37.689378,43.849931,48.339973,47.101069,44.522242,43.972667,40.211579,40.119265,33.459674,18.168189,8.850825,7.829733,7.771822,8.490219,34.519144,43.813706,48.040404,48.72171,45.913337,45.373886,43.799241,42.7233,40.121625,35.613732,18.90286,8.850825,8.60604,8.355527,8.355527
30.844963,39.505399,42.862942,43.299202,42.825752,42.688955,42.298995,41.955102,39.631416,32.74158,16.62027,5.495979,4.328224,3.428831,2.880458,28.482471,36.712452,39.997882,39.59176,36.946374,37.355477,35.999967,32.972255,30.448902,24.484133,16.017837,6.13516,5.150327,3.508446,2.882739,30.314069,38.27938,41.621211,43.302881,43.126222,41.228777,42.516151,41.998566,39.856318,33.211266,17.818648,6.946118,6.782429,6.487677,6.310826,33.480735,41.391209,45.431121,46.559281,46.44552,45.472245,45.353863,44.232184,41.512813,34.347714,18.880304,8.853571,7.666686,6.251875,4.837065,31.447209,37.706533,43.43511,44.662411,42.371697,41.119472,43.819341,42.835386,34.556077,22.435769,13.92995,12.415316,12.186273,11.645022,13.003442,31.223104,37.540388,43.653,48.06663,46.817858,44.174987,43.618657,39.966677,39.936823,33.394945,18.254015,9.007699,8.006893,7.947943,8.646119,34.467676,43.660904,47.881686,48.523184,45.656449,45.108501,43.56035,42.52623,39.994524,35.624264,18.999532,9.007699,8.76402,8.517226,8.517226
31.003631,39.508741,42.727909,43.058201,42.528909,42.377066,42.021054,41.766779,39.600886,32.924229,17.042574,6.005747,4.809443,3.904654,3.36424,28.577308,36.644834,39.754729,39.164564,36.318647,36.653803,35.222836,32.342414,29.962583,24.334851,16.153463,6.455096,5.480177,3.89418,3.291307,30.382581,38.178278,41.395148,43.001506,42.773345,40.817297,42.191014,41.761781,39.782887,33.357762,18.20163,7.394196,7.217832,6.912071,6.728614,33.552942,41.29564,45.232754,46.274037,46.117065,45.105428,45.033373,44.000383,41.414402,34.474595,19.255237,9.354886,8.135115,6.667462,5.199809,31.400638,37.382485,42.777164,43.75788,41.371838,40.168853,42.972277,42.201478,34.179044,22.380357,14.103544,12.602224,12.315738,11.808882,13.09444,31.114185,37.224942,43.236053,47.487901,46.218237,43.439771,42.869137,39.448165,39.550551,33.257901,18.435729,9.339836,8.381983,8.320831,8.976195,34.358707,43.337387,47.545642,48.102858,45.112559,44.546621,43.054565,42.10899,39.725423,35.646562,19.204209,9.339836,9.0985,8.859579,8.859579
31.101897,39.510811,42.644281,42.908944,42.345069,42.183907,41.84892,41.650147,39.581979,33.037347,17.304114,6.321455,5.107471,4.19934,3.663854,28.636041,36.602956,39.604141,38.899994,35.929884,36.219244,34.741545,31.952341,29.661397,24.242398,16.237459,6.653239,5.684459,4.133072,3.54434,30.425011,38.115663,41.255143,42.814859,42.554801,40.56246,41.989651,41.615136,39.73741,33.448489,18.438819,7.671698,7.487484,7.174905,6.987358,33.597661,41.236453,45.109902,46.09738,45.913647,44.878252,44.834887,43.856825,41.353455,34.553175,19.487439,9.665359,8.425221,6.924842,5.424463,31.371795,37.181797,42.369687,43.197687,40.752607,39.580117,42.447675,41.808888,33.945541,22.34604,14.211054,12.717979,12.395918,11.910363,13.150797,31.04673,37.029581,42.977829,47.129483,45.84688,42.984439,42.404945,39.127041,39.311325,33.173027,18.548267,9.545534,8.614283,8.551767,9.180617,34.291221,43.137027,47.337524,47.842543,44.775718,44.198639,42.741324,41.850586,39.558764,35.660372,19.330969,9.545534,9.305649,9.071605,9.071605
31.222377,39.513349,42.541748,42.725947,42.119672,41.947084,41.637875,41.50715,39.558797,33.176036,9.331141,6.70853,5.472869,4.560641,4.031198,28.708052,36.551612,39.419511,38.575616,35.45324,35.68645,34.151456,31.474092,29.292126,24.129046,11.394013,6.896172,5.93492,4.425966,3.854572,30.477034,38.038894,41.083489,42.58602,42.286855,40.250016,41.742768,41.435341,39.681652,33.559727,10.770708,8.011931,7.818093,7.497155,7.304592,33.652488,41.163886,44.959278,45.880789,45.664246,44.599722,44.591533,43.680814,41.27873,34.649517,11.701643,10.046016,8.780908,7.240404,5.6999,31.336432,36.935741,41.870097,42.510861,39.993396,38.858295,41.804485,41.327551,33.659254,22.303965,13.676467,12.859902,12.494223,12.034785,13.219894,30.964025,36.790057,42.661234,46.690044,45.391577,42.426176,41.835821,38.733326,39.018022,33.068967,12.244392,9.797731,8.899095,8.834907,9.43125,34.208479,42.891375,47.08236,47.523383,44.362732,43.771994,42.357272,41.533768,39.354431,35.677304,11.970889,9.797731,9.559625,9.331559,9.331559
31.515626,39.519527,42.292181,42.28053,41.571049,41.370653,41.124186,41.159093,39.502371,33.513607,10.11164,7.650679,6.362256,5.440055,4.92532,28.883328,36.42664,38.970119,37.786075,34.293079,34.389622,32.715168,30.310022,28.393314,23.853144,11.644676,7.487476,6.544547,5.138876,4.609683,30.603656,37.852036,40.665681,42.029021,41.634668,39.489521,41.141853,40.997717,39.545937,33.83048,11.478535,8.840065,8.622801,8.281516,8.076745,33.78594,40.987257,44.592657,45.353603,45.057199,43.921774,43.999205,43.252402,41.096847,34.884017,12.394591,10.972543,9.646655,8.008488,6.370321,31.250359,36.336838,40.654086,40.839111,38.145463,37.101367,40.238947,40.155967,32.962425,22.201553,13.997302,13.205344,12.7335,12.33763,13.388076,30.762722,36.207051,41.890634,45.620441,44.283361,41.067354,40.450562,37.775016,38.304117,32.815682,12.580234,10.411584,9.592333,9.524076,10.041294,34.007083,42.293453,46.461286,46.74654,43.357518,42.733531,41.422484,40.762628,38.857079,35.718515,12.349171,10.411584,10.177808,9.964294,9.964294
31.74078,39.52427,42.100567,41.938543,41.149823,40.928075,40.729781,40.891859,39.459049,33.77279,10.710899,8.374051,7.045118,6.115258,5.611817,29.017903,36.330688,38.62508,37.179875,33.402321,33.393931,31.612402,29.416263,27.703217,23.64131,11.837133,7.941473,7.012612,5.686241,5.18945,30.700876,37.708569,40.344893,41.601363,41.133927,38.905622,40.680476,40.661714,39.441736,34.038361,12.021996,9.475897,9.240647,8.88374,8.669596,33.888403,40.851643,44.31117,44.948835,44.591115,43.401253,43.544422,42.923471,40.9572,35.064064,12.926629,11.68392,10.311367,8.598215,6.885063,31.184273,35.877007,39.720446,39.555561,36.72664,35.752417,39.036944,39.256438,32.427408,22.122923,14.243635,13.470571,12.917214,12.570151,13.517205,30.608163,35.759426,41.298976,44.799211,43.432484,40.024066,39.386976,37.039235,37.755988,32.621213,12.83809,10.882893,10.124593,10.053212,10.509679,33.852454,41.834375,45.984432,46.150089,42.585725,41.936211,40.704763,40.170555,38.475219,35.750157,12.639612,10.882893,10.652442,10.450101,10.450101
32.159814,39.533097,41.743952,41.302071,40.365877,40.104392,39.995754,40.394508,39.378421,34.255157,11.826182,9.72032,8.315993,7.371882,6.889458,29.26836,36.152111,37.982928,36.051672,31.744527,31.540847,29.560041,27.752884,26.418874,23.247064,12.195315,8.786408,7.883729,6.704943,6.268454,30.881812,37.441562,39.747872,40.805447,40.201995,37.818925,39.821806,40.036377,39.247808,34.42525,13.033433,10.659246,10.390522,10.004541,9.772953,34.079097,40.599251,43.787293,44.19552,43.723684,42.43251,42.698024,42.311298,40.697303,35.399149,13.916807,13.007866,11.548463,9.695757,7.84305,31.061281,35.021213,37.982847,37.166741,34.086065,33.241882,36.799894,37.582321,31.431685,17.673901,14.702086,13.964186,13.259125,13.002896,13.757527,30.320513,34.92635,40.19784,43.270818,41.848915,38.082399,37.407532,35.669873,36.735865,16.619374,13.317986,11.760049,11.115185,11.037989,11.381392,33.564673,40.979984,45.096958,45.040032,41.14934,40.452316,39.369012,39.068646,37.764536,18.769055,13.180154,11.760049,11.535784,11.354237,11.354237
30.74284,39.503248,42.949852,43.454317,43.016807,42.889695,42.477885,42.076311,39.651066,32.624023,16.348464,5.16788,4.018499,3.122579,2.569084,28.421432,36.755973,40.154381,39.866714,37.350395,37.807091,36.500148,33.377637,30.761909,24.580215,15.930544,5.929241,4.938027,3.260178,2.619775,30.269973,38.344453,41.766711,43.496854,43.353343,41.493616,42.725417,42.150967,39.90358,33.116977,17.57215,6.657724,6.502193,6.214527,6.041927,33.434261,41.452719,45.558795,46.742872,46.656921,45.708338,45.560138,44.381377,41.576152,34.266051,18.638987,8.530913,7.365193,5.984393,4.603594,31.477184,37.915099,43.85858,45.24459,43.015231,41.731314,44.364532,43.243385,34.798745,22.471433,13.818221,12.295017,12.102946,11.539557,12.944873,31.293207,37.743417,43.921358,48.439115,47.20379,44.648191,44.101067,40.300405,40.185437,33.483151,18.13706,8.793927,7.765476,7.707943,8.433674,34.537811,43.869127,48.097972,48.793716,46.00651,45.470141,43.885886,42.794777,40.167725,35.609912,18.867797,8.793927,8.548741,8.296879,8.296879
30.793902,39.504323,42.906397,43.376759,42.92128,42.789325,42.38844,42.015706,39.641241,32.682801,16.484367,5.331929,4.173361,3.275705,2.724771,28.451952,36.734213,40.076131,39.729237,37.148384,37.581284,36.250058,33.174946,30.605406,24.532174,15.97419,6.0322,5.044177,3.384312,2.751257,30.292021,38.311916,41.693961,43.399867,43.239783,41.361196,42.620784,42.074766,39.879949,33.164121,17.695399,6.801921,6.642311,6.351102,6.176376,33.457498,41.421964,45.494958,46.651076,46.55122,45.590291,45.457001,44.30678,41.544483,34.306883,18.759646,8.692242,7.515939,6.118134,4.720329,31.462196,37.810816,43.646845,44.953501,42.693464,41.425393,44.091937,43.039385,34.677411,22.453601,13.874086,12.355166,12.144609,11.592289,12.974157,31.258156,37.641903,43.787179,48.252872,47.010824,44.411589,43.859862,40.133541,40.06113,33.439048,18.195537,8.900813,7.886185,7.827943,8.539897,34.502744,43.765016,47.989829,48.65845,45.83148,45.289321,43.723118,42.660504,40.081124,35.617088,18.933664,8.900813,8.65638,8.407053,8.407053
31.001984,39.508707,42.729311,43.060702,42.53199,42.380303,42.023939,41.768733,39.601203,32.922333,17.03819,6.000455,4.804448,3.899715,3.359218,28.576323,36.645535,39.757253,39.168998,36.325163,36.661086,35.230903,32.348951,29.967631,24.336401,16.152055,6.451776,5.476753,3.890176,3.287066,30.38187,38.179327,41.397494,43.004634,42.777007,40.821568,42.194389,41.764239,39.783649,33.356241,18.197655,7.389545,7.213312,6.907666,6.724278,33.552192,41.296632,45.234813,46.276998,46.120474,45.109236,45.036699,44.002789,41.415424,34.473278,19.251345,9.349683,8.130253,6.663148,5.196044,31.401121,37.385849,42.783994,43.767268,41.382216,40.17872,42.981069,42.208058,34.182958,22.380933,14.101742,12.600284,12.314394,11.807181,13.093496,31.115316,37.228216,43.24038,47.493908,46.224461,43.447402,42.876916,39.453547,39.55456,33.259324,18.433842,9.336388,8.37809,8.31696,8.972769,34.359838,43.340745,47.54913,48.107221,45.118204,44.552453,43.059815,42.113321,39.728216,35.646331,19.202085,9.336388,9.095028,8.856026,8.856026
31.07416,39.510227,42.667886,42.951074,42.396961,42.238429,41.897507,41.683068,39.587316,33.005418,17.230291,6.232342,5.023349,4.116161,3.579284,28.619463,36.614777,39.646646,38.974672,36.039618,36.341904,34.877396,32.062444,29.74641,24.268494,16.21375,6.59731,5.626798,4.065641,3.472918,30.413035,38.133337,41.294661,42.867543,42.616488,40.634391,42.046488,41.656528,39.750246,33.42288,18.371869,7.593369,7.411371,7.100717,6.914324,33.585038,41.253159,45.144578,46.147244,45.971065,44.942376,44.890912,43.897346,41.370658,34.530994,19.421897,9.577724,8.343335,6.852193,5.361051,31.379936,37.238444,42.484703,43.355809,40.927393,39.746295,42.595751,41.919702,34.011451,22.355727,14.180708,12.685306,12.373286,11.881719,13.13489,31.06577,37.084724,43.050716,47.230651,45.951701,43.112962,42.535969,39.217683,39.37885,33.196984,18.516502,9.487473,8.548713,8.486582,9.122916,34.31027,43.193581,47.396268,47.916021,44.870795,44.296861,42.82974,41.923524,39.605806,35.656474,19.295189,9.487473,9.247178,9.011758,9.011758
31.222377,39.513349,42.541748,42.725947,42.119672,41.947084,41.637875,41.50715,39.558797,33.176036,9.331141,6.70853,5.472869,4.560641,4.031198,28.708052,36.551612,39.419511,38.575616,35.45324,35.68645,34.151456,31.474092,29.292126,24.129046,11.394013,6.896172,5.93492,4.425966,3.854572,30.477034,38.038894,41.083489,42.58602,42.286855,40.250016,41.742768,41.435341,39.681652,33.559727,10.770708,8.011931,7.818093,7.497155,7.304592,33.652488,41.163886,44.959278,45.880789,45.664246,44.599722,44.591533,43.680814,41.27873,34.649517,11.701643,10.046016,8.780908,7.240404,5.6999,31.336432,36.935741,41.870097,42.510861,39.993396,38.858295,41.804485,41.327551,33.659254,22.303965,13.676467,12.859902,12.494223,12.034785,13.219894,30.964025,36.790057,42.661234,46.690044,45.391577,42.426176,41.835821,38.733326,39.018022,33.068967,12.244392,9.797731,8.899095,8.834907,9.43125,34.208479,42.891375,47.08236,47.523383,44.362732,43.771994,42.357272,41.533768,39.354431,35.677304,11.970889,9.797731,9.559625,9.331559,9.331559
31.515626,39.519527,42.292181,42.28053,41.571049,41.370653,41.124186,41.159093,39.502371,33.513607,10.11164,7.650679,6.362256,5.440055,4.92532,28.883328,36.42664,38.970119,37.786075,34.293079,34.389622,32.715168,30.310022,28.393314,23.853144,11.644676,7.487476,6.544547,5.138876,4.609683,30.603656,37.852036,40.665681,42.029021,41.634668,39.489521,41.141853,40.997717,39.545937,33.83048,11.478535,8.840065,8.622801,8.281516,8.076745,33.78594,40.987257,44.592657,45.353603,45.057199,43.921774,43.999205,43.252402,41.096847,34.884017,12.394591,10.972543,9.646655,8.008488,6.370321,31.250359,36.336838,40.654086,40.839111,38.145463,37.101367,40.238947,40.155967,32.962425,22.201553,13.997302,13.205344,12.7335,12.33763,13.388076,30.762722,36.207051,41.890634,45.620441,44.283361,41.067354,40.450562,37.775016,38.304117,32.815682,12.580234,10.411584,9.592333,9.524076,10.041294,34.007083,42.293453,46.461286,46.74654,43.357518,42.733531,41.422484,40.762628,38.857079,35.718515,12.349171,10.411584,10.177808,9.964294,9.964294
31.69302,39.523264,42.141213,42.011086,41.239174,41.021956,40.813444,40.948545,39.468238,33.717811,10.583783,8.220607,6.900267,5.972032,5.466195,28.989357,36.351041,38.69827,37.308463,33.591271,33.605139,31.846324,29.605849,27.849602,23.686244,11.796309,7.84517,6.913325,5.570133,5.066468,30.680254,37.739002,40.412939,41.692079,41.240145,39.02948,40.778344,40.732988,39.46384,33.994265,11.906716,9.341023,9.109588,8.755995,8.543839,33.866668,40.880409,44.37088,45.034695,44.689982,43.511667,43.640892,42.993245,40.986823,35.025872,12.813772,11.533021,10.170367,8.47312,6.775874,31.198292,35.974547,39.918493,39.827831,37.027605,36.03856,39.291916,39.447248,32.540897,22.139602,14.191382,13.414311,12.878244,12.520828,13.489814,30.640948,35.854378,41.42448,44.973412,43.612974,40.245371,39.612587,37.195311,37.872259,32.662464,12.783393,10.782918,10.011689,9.94097,10.410324,33.885254,41.931756,46.085583,46.27661,42.74944,42.10534,40.857008,40.296147,38.55622,35.743445,12.578003,10.782918,10.551761,10.34705,10.34705
